ID,Reviewer,Rating,Review Time,Review Content,Owner Response
15,RJ Schuman,1,2023-06-15,Extremely disappointed. I am currently 2 hours into waiting for my 1st ride and expect at least 1 more hour before my family gets to enjoy 1st time on the monster.  6 flags needs to publish the fact that the endless bus loads of teenagers …,"Thank you for taking the time to leave a review, even if your experience wasn’t great. Please send a note to vipsupport@sixflags.com with further details, so we can improve in the future."
16,Zeb Qadri,5,2023-06-22,"We had best time, with virtually no ques, great weather and good food.

Finally had a chance to enjoy almost all the rides in a day, le demon was closed …",Merci beaucoup pour votre évaluation ! Pouvez-vous nous dire ce que vous avez apprécié le plus ?
17,Keep Triforce (Keeper_of_the_triforce),4,2023-06-06,"Reasonable wait times for rides. Some of the seats for the rides were either really snug or painfully tight. I appreciate that the Goliath had a seat to try ahead of time but I wish the Monster did. Staff were friendly and accommodating. The food was really good, classic carnival food. Definitely going again.","Nous sommes heureux de constater que vous avez vécu une expérience positive. Pouvez-vous nous dire ce que vous avez apprécié davantage ? S'il vous plaît, revenez nous visiter bientôt !"
18,Khaled,4,2022-07-06,"Visited on July 2, 2022 with regular ticket and 1 day parking pass.
Entrance queue time was less than an hour. Parking was about 5 minutes form the park (P8 area). Rides waiting time was very reasonable especially at the kids …",Thank you for the review. Have a wonderful day!
19,Tim “Pille” 2511,3,2022-08-10,"it's a six flags park, rides don't look fresh anymore, it's luck which ride is open and which isn't.  food is expensive and not very sustainable.  Dispatch very slow.  but we still had fun with our kids.  Roller coasters are okay",None
20,SleepyBear,2,2022-08-10,"After having visited Cedar Point, that park really raised the bar for me. But it’s not just a matter of expectations; my experience with this park was genuinely below average. …",None
21,Avery Annett,3,2023-06-06,"went the first weekend of June, not everything was open yet and quite a few food places and rides closed, not a huge deal though. i would say if you can manage it, a fast pass is 100% the way to go - we got the regular one and the virtual …",None
22,Brain Food,5,2022-09-09,"Other then the food being overpriced, I like it. Personnel are friendly. You MUST BUY YOUR TICKETS ONLINE ONLY! Water games and rides are a great way to cool off. Go on Firework days and see them from the site while still on the rides or by the lake for free.","Hi Brain, thank you so much for the review. We look forward to seeing you again soon!"
23,Jhonatan Mendizabal,5,2023-06-22,"Great place...BUT...
Bottle of water is $5..Gatorade  $6 ...","So glad you had a great experience, Jhonatan. See you soon!"
24,Mathew Ozolin,4,2023-06-06,The park is awesome and family friendly.  Beware during peak (summer) season.  Lines for rides are ridiculously long and lines for food can be overwhelming. …,None
25,K Kong,4,2022-11-08,"The largest amusement park in Montreal, there are many things to do, adults and children are very happy.  I hope to add more restaurants in the park, and then there are more passages to enter the door. It took an hour to queue up to enter the amusement park yesterday, and the work efficiency is too slow",None
26,Samuel Dumeny,1,2023-06-06,Complete garbage. Be prepared to wait in line for over 3 hrs for a 3 minute ride... lol. Very expensive waste of time and money. Don't do it.,"Thanks for taking the time to leave us a review. Very sorry your experience wasn’t what you’d hoped. Please send a note to vipsupport@sixflags.com, so we can better look into your concerns."
27,hannah nelles,4,2022-08-10,"I visited the park in 2022 and it was great.I went on all the upside down roller coasters and many more. It was a lot of fun however, they didn't update their website so instead of opening at 10:30 they opened at 12:30 and the rollercoasters opened at 1:00.",None
28,Olivia G.,1,2022-11-08,"Awful experience.

1- I wanted to go on the lazy river ride but I was turned away by the attendant …","Olivia, thank you for letting us know, and we apologize for the experience you had. Hope you’ll give us another chance in the future."
29,Artin Azizian,4,2023-06-06,Good selection of rides. Foods and beverages are overpriced as every other amusement park. Although some rides are under maintenance so you might not be able to enjoy them. It can get too crowded which gives you less time to enjoy the rides but you can probably dodge that by going early or late. Mid-day is the most crowded.,Thank you for the review. Have a wonderful day!
30,Shenoa Clermont,5,2023-06-22,"This park has everything you need to make it a fun day for afults and kids! Food is surprisingly good, there's rides for every taste. When we went there wasn't too much waiting time. The best part is you can get there by bus. There's a …","Hi Shenoa, thank you so much for the review. We look forward to seeing you again soon!"
31,Mackenzie Wilkinson,1,2023-06-22,"Was stuck in the rain, restaurant staff would let us in to take shelter due to ""the floors being recently cleaned"". Meanwhile the floors are clearly super dirty and our kids (chaperoning a high school trip) were miserable from being cold …",None
32,E,3,2023-06-29,"It's a good amusement park. Average wait times, average park food.",None
33,T K,1,2023-06-22,"Why are they only running 1 roller coaster car per ride? Typically, parks will run two, one for loading while the other is running. Only having 1 car per coaster made already long line twice as slow as any other theme park I’ve been to. On a busy day you’ll wait 3-4 hours for a coaster… go to wonderland, it’s more professionally run.",None
34,Sh RD,2,2023-06-29,We purchased the ticket the night before but all the rides are closed for rain! Only a 2 rides are working. This is unacceptable. I have never seen rides closing for rain! At least give me a full refund. Very disappointed.,None
35,R J,3,2023-06-29,"Good, but half of the park was close. Go eat before going there before everything is RIDICULOUSLY expensive.  A small bag of chips from the dollars store costs 5⁹⁹ and a small pizza costs 50$ ...",None
36,Komalpreet Kaur,5,2022-08-10,"I loved the Graviator, you can just sit and chill while watching around the la rounde. The next one was Goliath, it's just few minutes with thrill and it's so good, I wanted to go again but the line was too long. The third one was ednor, …",Merci beaucoup pour votre évaluation ! Pouvez-vous nous dire ce que vous avez apprécié le plus ?
37,Abhishek M,4,2023-03-08,Best experience if you are not scared of heights and get nauseous during the rides!,Roller Coasters are not for everyone! But there are plenty of fun rides that don't turn you upside down!
38,Allie Morency,3,2023-06-29,Most stands were closed. Seats on rides not big enough for curvy people. Very nice of them to refund tickets.,None
39,Bharani Kolla,4,2022-07-06,"Great fun and high thrill rides. Make sure to reach early to avoid long waiting times for parking, restaurants and rides. Summer will have lots of water rides. Also loads of rides of kids. To be honest, one day is not sufficient for all the rides. Buy one day ticket is very expensive for one day. Lots of food courts.",We appreciate the review. Thanks for taking the time. Have a great day!
40,Yvain Compakt,4,2022-09-09,"Hey, gotta love LaRonde, especially when you have discounted tickets at 10$ each with fireworks included :). Had an amazing experience even though the line to enter and the line for the rides were long.",None
41,Maxim Manco,2,2023-06-06,"Our visit to this amusement park unfortunately fell short of expectations. There was a noticeable number of attractions that were closed during our stay. Separately, we experienced considerable waiting times at the operational rides, which …","Thank you for the rating. Please feel free to reach out to us at vipsupport@sixflags.com, we would love to hear from you to learn more about your experience."
42,Maristela Abreu,3,2022-09-09,"It's a beautiful place to visit on the island. Although it seems like the park stopped in time. It needs some updates.
Despite this, we can still spend a great time with friends and family.",None
43,Callista Brewer,1,2023-06-06,"Used to enjoy going here as it was affordable when you bought pass for 52.99 ish it was free for parking. Now they add these things like ""Skipping lines"" and parking only with the more expensive passes not to mention parking isn't even …","Hi Callista, thank you for your feedback! We are disappointed to hear your visit to our park was less than amazing. We are committed to providing a fun visit for all Guests and are saddened to hear of your experience. Please reach out to us at vipsupport@sixflags.com, so we can better resolve your concerns."
44,Vasil Klimko,5,2022-11-08,"Great value for money. Best amusement park with amazing rides, food, atmosphere. We come here all the time and Halloween here is the best.","Hi Vasil, we’re thrilled to get this kind of feedback. Thank you for taking the time to review us. Hope to see you again soon!"
45,Nitika Thakur,5,2022-07-06,"Superb experience.  Must try Demon(hidden gem), Goliath and Vampire.
The waiting time for Titan and Orbite for a lot more than 30 minutes but for other rides it was between 10-20 mins. We could only take about 6 rides in 6 hours stay there but it was totally worth it.",We appreciate the positive feedback. It means a lot. We look forward to serving you again soon!
46,Nika Niknam,2,2023-06-15,"Even though it is still worth the money, there are still quite a few problems there.
Compared to Wonderland, it opens later and closes sooner on opening days! …",None
47,Cyle M,5,2023-06-30,"Great park in Montreal, just wish Le Monster was open today. There is plenty of land for expansion as well. Also loved the area!",None
48,Mathias Ranft,4,2023-06-06,"Very fun activities to do there, new rides added and overall fun. The long wait before entering the park is the worst but once you get in it's fun. Good is also very overpriced that's why the best recommendation would be to bring your own water bottle.",We appreciate the review. Thanks for taking the time. Have a great day!
49,Jonathan Dubois,4,2022-07-06,"We had a fantastic day! The flash passes were totally worth it as the kids were able to do all the rides and went back 3-4 times on some of them. It for a little crowded around 4pm and the food stands were painfully slow, which is the only thing I can complain about.",Glad to learn your experience was a positive one. Have a wonderful day!
50,Kat J,4,2023-06-15,This is a smaller amusement park than most other SixFlag resorts. The rides are not as tall or as fast as other parks. However the lines were much shorter than any other park I have ever been to. The food is very over priced and there are no good alternatives to eat outside of the park as it is located on the island.,None
51,Franck Cellier,5,2023-06-22,"It's worth every penny !!

If you like roller coasters, you will be served right !! …",Thanks for taking time out of your day to review us. Hope to see you again soon!
52,Francisco Argüello,5,2023-06-06,A lot of adrenaline and chills with friends! Nice place. It take more than 30 minutes to get inside the place. Depend on the crowd you also will wait for more than an hour to play a game. It is a beautiful and amazing place.,Thanks for the great review. Have a great day!
53,Henryk,1,2023-06-06,The worst amusement park experience ever worldwide so far! Even 1 star is too much. 98% only fast food. Bought 2 salads for almost $40 that were worth only $3 each (see picture). Unbelievable profiteering! Staff worked extremely slow in …,"Hello Henryk, we understand your frustration. Henryk could you please send an email to vipsupport@sixflags.com, so one of our Guest Support Agents can assist you with your concern. Thank you! "
54,Kelly Giagnacovo,3,2023-06-06,"When we went, it closes at 7pm. We went to the Titan at 6:05pm and they said they were having mechanical problems and to go to another ride. So we went all the way across the park to the Goliath, when it was our turn to get on they stopped …","We appreciate the rating, even if it means we could have done better. We would love to hear from you to learn more about your experience. Please feel free to reach out to us at vipsupport@sixflags.com. "
55,Jonathan Fernandes,3,2023-06-29,"Almost every attractions feel old.

Waiting times can be challenging sometimes. Some attractions are so old that an …",Thanks for the great review. Have a great day!
56,Ekaterine Chighladze,5,2022-10-09,"La Ronde is a tone of fun every time!
The entrance fee is accessible and for 20$ more you can buy the season pass to be able to come as many times as you want. …",None
57,Léo Depoix,2,2023-06-06,"A place with a lot of potential, with great attractions but the management is catastrophic. The people working here needs more training. Sometimes you need to wait too much time (specially for coasters), the attractions yields are terrible …","Thanks for your feedback. Please reach out to us at vipsupport@sixflags.com, so we can better look into your concerns."
58,mike evanchow,1,2023-06-15,"Was very disappointed by this park. Definitely the worst six flags I have ever been to. Six flags honestly should not even associate with La Ronde, as it negatively impacts the brand as a whole. …",None
59,DJ Vixate,4,2022-07-06,"We took advantage of the $50 season pass, as a day pass was $30, so well worth the money. We've been twice and plan to go more times. Each time has been really fun! You'll probably not be able to go on every ride in just one day, so get …","Hi Dj, Thank you for taking the time to provide us with a review of your experience, we look forward to seeing you again soon!"
60,Christopher Hearns,1,2023-06-08,"Seven hours. Eight rides. Lots of queuing. The only reason we got so many rides in is because we did the bumper cars three times and that queue was short. The bumper cars were, mind, the best I have ever known.",None
61,mous mous,4,2022-09-09,"La Ronde is always fun, there's always something happening there, the fireworks is amazing, however the traffic kill the vibe if you are stuck in the car, try to take the public transport, it would be much better",None
62,Renee Tuttle,1,2023-06-15,"We took our teenagers, we are all new to Montreal.  The parking meters would only take coins, no bill breaker, the credit card machine did not work, then at the entrance, we stood in a loooong line to find out, we had to buy tickets to get …",None
63,Sam L,1,2023-06-06,I had an extremely terrible experience at laronde the service for food waited over 30 mins in line not moving while 6-8 workers stood there and had no idea what they were doing . Didn’t understand English at all . A worker scratched his …,None
64,M Z,5,2019-07-07,"Good place to visit though a little bit small compare to Disney or universal studios. But the basic season ticket is so cheap, even cheaper than a daily ticket. I enjoy running from home to the park and just to relax watching people having fun in there.",None
65,Hazem Amad,3,2022-09-09,La ronde has some really great rides however the operating hours this summer are not the best. Closing at 7pm on most days feels too early especially since it’s summer. We went on a Wednesday and the lines were unbelievably long for all …,None
66,Sue Han,4,2022-09-09,"We went on Monday sept 5th. Buy your tickets online. No wait at entrance, 30 min for the Monster and 15-20 min for the others, is a pretty good indicator. I'm  not sure if its because we're  late in the season but lots of games and restos …",Thank you for the review. Have a wonderful day!
67,Rajni Nautiyal,5,2023-06-22,"Wonderful place, nice rides.",Thank you for the review. Hope you have an amazing day!
68,Maria Collette,5,2023-04-07,Went there with my friend last September. Rides were great but my favourite one is the Goliath. I will be returning.,"Thank you so much for the great review! We look forward to seeing you again soon, Maria!"
69,Pup,5,2022-07-06,"Really awesome and huge park with plenty of fun rides. Lines aren't too long now because of covid. Went today ( Jul. 23 2021 ) and the longest lineup was 40 minutes for the Dragon, but every other lineup was around 10-20 minutes.",We appreciate the review. Thanks for taking the time. Have a great day!
70,Ali Abbas,5,2020-07-06,It's been almost ten years since I went to La Ronde...and it was awesome! I bought the season pass for 50$...a lot less then back in the days and the parking is included. All the rides were amazing and I was lucky to go when the place …,None
71,Lis Marie,5,2022-07-06,"Really fun place!! The rides are fun and the food is also really good, is really not cheap though, I recommend you buy the dining pass so you don't have to pay that much for the food, also I really recommend you use tennis cause is a really …",Glad to learn your experience was a positive one. Hope to see you again soon!
72,Arjun anilkumar,4,2023-06-06,Perfect place for a one day trip. Wide variety of entertainment rides for adults and kids. Lots of snacks counters and restaurants are there. Safety is very much concerned. Staffs are very cooperative and helpful.,Merci d'avoir visité Six Flags! Nous sommes heureux de constater que vous avez eu du plaisir. Qu'avez-vous apprécié le plus ? À bientôt!
73,Jerry Xue,5,2023-01-07,"Went to la ronde for Halloween. Perfect Halloween mood, lots of scary NPCs... Very exciting!","Hello Jerry, We appreciate your positive feedback about your experience. We take pride in serving our customers and hope to see you again soon!"
74,Martina Stephens,4,2022-07-06,A great family place to visit. A few shops and games were closed but the majority of rides and attractions were open. …,Thank you for the review. Have a wonderful day!
75,Madame Señora,4,2020-07-06,"My friend from Québec set the bar so low for this place but I came away from the experience thinking it was rather excellent. Yes, the park is not in excellent condition. Yes, of course there are lines. Yes, there is rust and fading paint. …",None
76,TJ Leach,4,2022-10-09,"We truly had so much fun. We went on one of their discothèque  themed nights, and loved it.
Biggest thing we loved? The rides. Intense, interesting, and really fun. Lines …",None
77,Fernanda NR,3,2023-06-06,Visited for the first time on the opening day of the season. Even when they announced the opening day and kept promoting it I felt like the park wasn’t ready to open. …,"Hi Fernanda, thank you for your feedback! We are disappointed to hear your visit to our park was less than amazing. We are committed to providing a fun visit for all Guests and are saddened to hear of your experience. Please reach out to us at vipsupport@sixflags.com, so we can better resolve your concerns."
78,LiliC Rmz,3,2022-07-06,"Great surprise to have a vaccino- mobile in La Ronde, we take our second dose of the COVID-19 vaccine there. It was packed, that wasn't a good surprise, I don't understand why they make you do do a reservation if still they will allow a lot …",None
79,Meily Fortuna,3,2022-09-09,"I recommend this place it was very fun. Unfortunately lots of rides are out of service, the place seems to be needing upkeeping to attract more tourists and be at its 100%. …",None
80,Tiffany Cheng,5,2022-07-06,a pretty organized amusement park in montreal. we first took the metro then transferred to a bus/shuttle that takes ur directly to the park. i would highly recommend taking the bus as driving can be a hassle getting out of the park during …,"Hi Tiffany, thank you so much for the review. We look forward to seeing you again soon!"
81,Reza Mohseni,3,2022-09-09,"About the accessibility: No metro, limited bus choices, difficult to go by walk or bike
The food quality of branches in the park are very low and comparing to price is …",None
82,Elenor Arless,4,2022-11-08,Amazing Halloween decorations for the fright fest. Extremely professional actors. Went on a hot fall day though so every ride took 2 hours to go on,We appreciate the feedback. It means a lot. We look forward to serving you again soon!
83,Tristan Moss,3,2022-08-10,"It's a good time, but the fast pass tickets can ruin it. You can find yourself standing in a line for 45 minutes, that only moves forward when people give up and leave, because everyone that bought a fast pass is cutting in front.",None
84,Paula Dean,4,2023-01-07,The ticket were 28 dollars. It does 3 spin. Nothing too special but it’s kind of landmark. The view it nice. Not much to say.,Thanks for reviewing. Hope to see you again in the near future!
85,Mel Tomassini,3,2021-07-06,"It's ok but not as good a other six flags parks.
Also had a very bad incident with a employee today her name is Stacey in first photo posted very rude because of the handicap pass I had today even threw in my face when she was done writing on my paper",None
86,Farah Mustapha,5,2022-07-06,Such a fun day and so much variety of games over 40 rides and a huge place that you need a full day to spend there! Be prepared though for long waiting line at the entrance! It needs to be handled better because the waiting times can be …,"Hi, we’re thrilled to get this kind of feedback. Thank you for taking the time to review us. Hope you have an amazing day!"
87,Zuming Sun,1,2022-09-09,"This is the worst park I have ever been! I’m so angry with the park. Very bad environment. Dirty, dirty and dirty! Got stuck on a roller coaster for more than one hour! But the service team has no apology for their bad service. And the …",None
88,Nazifa Feda,5,2022-07-06,"Great experience.
Tickets are 30$
Waiting time is very long to get onto any rides. On the weekend is very busy. …","Merci d'avoir pris le temps de nous évaluer ! Nous l'apprécions réellement! Si vous avez un peu de temps, nous aimerions savoir pourquoi vous avez apprécié votre visite?"
89,Grant Mckune,5,2017-07-07,"Arrived nice and early and the wait for most rides were under 20 minutes, even by 8:00PM the waits were decent. Food and drink a little pricey but nothing out of the ordinary for a theme park. And on top of that I seen what I think is a beaver for the first time!",None
90,Adam McGrath,4,2022-08-10,"We simply had a great time.

Much less lineups then expected for a Saturday in the middle of July; especially …",Merci d'avoir visité Six Flags! Nous sommes heureux de constater que vous avez eu du plaisir. Qu'avez-vous apprécié le plus ? À bientôt !
91,Bobby Bobbert,3,2023-06-06,"Saw some suspiciously racist behaviour from an older staff on one of the kid rides. He was targeting brown families, finding the minimalist of reasons to get them to move around or yell at them over things that other non-POC people were …",We're concerned to hear this. Please reach out to vipsupport@sixflags.com with further details so that we may promptly assist you.
92,William Gonin,4,2023-06-29,Very crowded with huge lines at just about every attractions. Has some fun events during Halloween time.,None
93,Dean Dyckow,3,2019-07-07,"Other than running around to complete registration of a season pass and having to wait in reasonable lineups for some of their better rides like the monster roller coaster, it was a decent fun day. …",None
94,Mav O,3,2019-07-07,"You absolutely need to be patient... Staff isn't trained well, they're slow.... everyone seems lost and unable to answer my questions. …",None
95,Verositv Dream On!,3,2019-07-07,"Awesome amusement park with lots of  attractions and rides for all ages. The only negative side is the foodservice which is definitely not the greatest, staff  is very slow and the lineups to order and pay take forever.",None
96,Tamy GR,1,2022-08-10,"We bought tickets online a month ago, On the website says there is with no possibility of refund and no anticipated warning that the opening hour is until 1pm... We arrive at 10:30 so far waiting under the sun 30Degrees. This is a very not trustable ""amusement"" park... not faire bringing your family for an awful service.",None
97,Alen Joe Francy,5,2022-10-09,Best experience of an amusement park. The rides are amazing and thrilling. Full day experience. More than 50+ rides,Glad to learn your experience was a positive one. Have a wonderful day!
98,Dhawal Sharma,5,2022-11-08,"Best place to hang out with friends and family.
Make sure you take all the rides and be prepared for queue!","Hi Dhawal, we’re thrilled to get this kind of feedback. Thank you for taking the time to review us. Hope to see you again soon!"
99,Catherine Laporte,4,2022-08-10,At La Ronde for the fireworks only. Stunning point of view. Nothing to compare with being outside the site. Parking is challenging.,"Hello Catherine, We appreciate your positive feedback about your experience. We take pride in serving our customers and hope to see you again soon!"
100,Myles Mannix,4,2020-07-06,Without using a car the way to get to this park with public transit is kind of a pain but it also might have been my ability to manage directions.   Went to this park with two kids under 5.  It was great for a couple just stopping in as we …,None
101,Naza Abd,5,2022-12-08,Amazing experience! Visited on Saturday and it wasn’t too crowded! Wish there were more roller coasters though,Thanks for the great review. Have a great day!
102,Marc Lacombe,5,2018-07-07,"Very good experience at La Ronde. Nearly all the rides were open and the lines were reasonable. Monstre, Vampire and Goliath were running really well. …",None
103,Valerie,5,2023-06-22,I had so much fun there as a kid. It can get very busy in summer so be armed with your patience!,Thanks for taking time out of your day to review us. Hope to see you again soon!
104,Alina M,4,2020-07-06,"Overall good experience,  when you enter the park after the metal detectors it's a bit of a free for all not organized well at all, also the food was overpriced and bland. The kids had a blast, there are rides for all ages! The rollercoasters were a BIG hit",None
105,Khammy Pung,4,2022-07-06,"Fun rides with short lineup compared to Canada's Wonderland, maybe it's because it's end of September and the weather is cooler. …",Thanks for taking time out of your day to review us. Hope to see you again soon!
106,Granny (lixismom),5,2019-07-07,"Wow, it was really great. I thought that I would be too scared to go on most rides but it was awesome, the kids zone! Haha. Its a really good place to go with the family. My 4 year old son was so excited and kept telling me how much it was …",None
107,Gajera Dhruv,4,2020-07-06,"A great place to spend time with friends and family or even alone if you wish to, it can't be completed in a day so you have to visit atleast 2-3 times to enjoy it all, plus there are fireworks sometimes at night which is cheer on top and best deal is to get a season pass so UNLIMITED ACCESS TO THE PARK THROUGHOUT THE YEAR.",None
108,Bongis Reviews Games,4,2023-06-06,"Laronde is a captivating amusement park that offers a thrilling and unforgettable experience for visitors of all ages. Located in Montreal, Canada, Laronde combines a perfect blend of exciting rides, entertaining shows, and beautiful …",Thanks for the great review. Have a great day!
109,David P,2,2020-07-06,"Unless you are a hard core roller coaster fan this should be a pass. The grounds are run down, many rides are not working and there is no live entertainment. The main tower that you see from afar isn't even working. A lot of the kiosks look …",None
110,L Smith,5,2022-09-09,We had an amazing day.Fast lines and the kids had a blast.  Our girls are 45 inches tall and could go on most rides.  The heights are easy to find on the website.,We are glad you visited AND that you had a good time. Please come visit us again soon!
111,Amanda Shelley-Masters,5,2022-07-06,We were here in 2007. We had a blast have always been meaning to go back but then covid hit. Will for sure when all this is over.,Thanks for taking time out of your day to review us. Hope to see you again soon!
112,Jack White,5,2022-07-06,"Fun experience, tho the first ride I went on was the Wooden one and took over and hour in the line which blew a lot of my time, the line times on the other rides were decent. I mean I’d say it’s a couple notches down from Canadas Wonderland for comparison, but it’s got some great rides.",Glad to learn your experience was a positive one. Hope to see you again soon!
113,Alex Kong,5,2022-07-06,"We had a really fun day.

I think the entrance fee is super accessible so for 20 bucks more we bought the …",Thanks for the great review. Have a great day!
114,What's Up Montreal,4,2019-07-07,"It really comes hard to compare when it is the only Themed Park in the area. It isn't the best themed park, but definately the only one. It provides rides for all ages (under ~50). The rides are mediocre but you will find for everyone's …",None
115,Jamie Nickerson,4,2023-06-22,"Great park. A bit dated and some of the attractions are out of commission, creating a bit of disappointment (and an eye sore), but otherwise, great.",None
116,Amanda Foster,5,2020-07-06,Lots of fun for my kids aged 8 and 11. There are a wide variety of rides open to them. I found if you can go early and during the week the wait times for childrens rides are not bad at all.,None
117,Brittany Albert,5,2020-07-06,"First time to La ronde, went this weekend which happened to be when they were celebrating Halloween. was a great time . Lines are crazy! But worth it !!! Also parking doesn’t take debit only visa or change which I found that out the hard way.",None
118,Suf L,4,2017-07-07,"》Really One of the best Amusement parks In Canada after Wonderland. Gets quite busy on weekdays too. ""Flash Pass"" is recommended to maximize fun!
》Food is very Expensive and new added Security terminals is annoying and it …",None
119,MR Nomula,5,2023-04-07,"Must visit in summer and advices to book tickets advance and visit early
Morning to avoid crowd","Excellent advice! Tickets purchased online are less than those purchased at the gate. We hope to see you soon, MR Nomula! But remember-- always check the official website for hours because other internet sites may be incorrect!"
120,Diana Matar,5,2021-07-06,"Even though were passing through a clitical time with the pendamic, i did not feel unsafe taking rides or move around like at normal days.
Staff were also guiding for extra precautions, such as reminding people to keep …",Glad to learn your experience was a positive one. Hope to see you again soon!
121,João Carreira,4,2018-07-07,Great place to spend time with family. Awesome for children and adults but as all other attractions parks there's always to many people and long waiting for each attraction.,None
122,Pare de Pensar Pobre,3,2022-07-06,"Good rides, good price (except for food), don’t try to bring snacks and print your tickets. The service is precarious, the crew is mostly rude, doesn’t like to talk English, and the communication is poor.","We apologize for not meeting your expectations, but appreciate you taking the time to leave a review. We’ll look into this."
123,Cuong,4,2020-07-06,Great place for the entire family. The lines to some of the ride's can take awhile. No fast pass or reservations can be made to shortcut the lines. There's dudes available for people of all ages. We went in the summer where the park is the best place to view the annual fireworks show,None
124,Narjis N,4,2021-07-06,"Always loved laronde if you don't drive or travel a lot , a summer pass is worthed. Since the pandemic, less rides are opened. A bit difficult to keep distance from ppl . But really enjoy every visit",Glad to learn your experience was a positive one. Have a wonderful day!
125,Chasing_Royalty,5,2020-07-06,Me and my family loved this place so much. It made my parents visit an amazing. The monster part 1 broke when we first got there but was quickly fixed. Very clean despite the amount of people there.,None
126,Aldo Andrade,4,2019-07-07,"Great place to go with the kids. However, everything is grossly overpriced (38$ for a pizza). Also the bathrooms are absolutely disgusting to the point that they are not usable.",None
127,Bianca,5,2021-07-06,"It was super! We had to wear a mask but there was no waiting time to get in and for the rides!! It was very clean, they disinfect regularly. I will definitely go back this year!","Hi Bianca, thank you so much for the review. We look forward to seeing you again soon!"
128,Tuan Nguyen,5,2018-07-07,Nice park. Not much entrance fee option. One ticket you play all kind of games. Nice organization and living place. Great for kid and family.,None
129,dontaco86,3,2023-06-29,Rides are fun but the wait times are way too long.,"Hi Dontaco86, we appreciate your feedback and would like to hear more from you regarding your experience. Please reach out to us at vipsupport@sixflags.com, so we can better assist you."
130,Frederic Caeyers,2,2021-07-06,Let me start of by saying that I am a very big theme park enthusiast and I have visited countless parks all over the world to compare La Ronde to. Out of all those parks La Ronde is definitely in the top 3 worst ones. This park is literally …,Thanks for taking the time to leave us a review. Very sorry your experience wasn’t what you’d hoped. We will pass along your feedback to management.
