ID,Reviewer,Rating,Review Time,Review Content,Owner Response
317,Asima Arora,4,2022-07-07,"Nice market in Montreal
Great produce and lots of cheese - found my favorite one from France
Nice lunch options - enjoyed the crepes",None
318,Kate Taylor,5,2023-04-08,"Love the assortment and freshness of the veggies and fruit, as well as the different small shops with specialty items. Prices are great and the quality always seems to be very high. I also find navigating around pretty easy, and I …",None
319,Randy Kim,5,2017-07-08,Amazing farmers market. Hands down. Sample the fruits and you can taste the freshness that comes with it. Try the smoothies they have available. This market is unbelievable and just an organic experience,None
320,Angie Terry,5,2023-06-16,Open air covered market with beautiful fruits and veggies and flowers.  Fun to walk around.,None
321,Chef Menajem Peretz,5,2019-07-08,"Must be a cliche in Montreal but not serious visit to the city, but the  selection of fruit, delicatessen, deli and cheese and food from all over the place. Live to start my day here and them just go to the little Italia",None
322,karim lamrni,5,2023-06-16,"Like always Jean-Talon market is a breeze of green, fresh food, good prices and beautiful flower arrangements.",None
323,Gloria Iuliano,5,2023-06-07,So many thing to try and see. Go hungry and eat as much as you can but don't leave without buying some fresh fruits and vegetables to cook at home.,None
324,Tamara Lesiuk,5,2023-06-16,"I love fresh flowers and fruits and vegetables.  Great bakery goods, too",None
325,Innes Ferguson,5,2022-08-11,"I'd shop here every day if I lived in Montreal! Great variety, very decent prices. Love it.",None
326,Nasim Sedaghat,5,2023-06-07,Who doesn't love this market. I came here to mostly say that the BC oysters are the best oysters I ever had😬 …,None
327,Amar Khalsa,5,2023-06-23,"Lots of options and excellent quality, there are also a ton of great places on the surrounding streets.",None
328,Paul Kim,4,2023-05-08,Nice outdoor market.,None
329,H. L.,5,2023-06-16,You can see by the reviews - the biggest and best of all the farmers markets in Quebec. Period.,None
330,Ranee Leung,4,2022-07-07,"Great variety of food, plants and market items. Less crowded on a weekday :)",None
331,Hazem,4,2023-06-07,"The Market has so many good food, pastries and fresh fruits and vegetables.",None
332,Obed Matul,5,2020-07-07,We had such a great experience here. We bought fresh veggies and fruit.  They were also very cheap. The food in the marketplace is great. Very good experience to be here.,None
333,Jazmin N,5,2019-07-08,"Loved this little market. Excellent selection of fresh produce, and fresh flowers everywhere. Bought some goodies and excellent maple syrup. Also we tried some Mexican food from the restaurant around it.",None
334,Ankita Chaudhary,5,2023-05-08,"Farmer's market along with a few restaurants. You can get fresh produce, soaps , flowers and  spices.",None
335,Shannon Cui,5,2023-03-09,Lots to see and do here ! Pretty big and lots of variety. Can’t speak about the prices since I didn’t end up buying any produce but there’s a lot of unique finds here,None
336,Emma,4,2019-07-08,"A must visit market in the summer with a endless selection of fresh local produce. It also has  a great butcher,  fish monger and lots of cheese and charcuterie options bakeries, liquor store... In winter under a covered section you still have a good choice of produce.",None
337,Teddy Tang,4,2022-07-07,An interesting fresh food market for local and tourist. You can buy lots of stuff and taste different kinds of food.,None
338,D A,5,2022-07-07,"Clean, friendly. Great options for food and fresh groceries. Anglophone friendly. Our kids love it hear.",None
339,farhan siddiqui,5,2022-10-10,One of the largest farmer's market I have ever seen,None
340,Mary Burke,5,2019-07-08,"A large variety of local products: produce, meat, drinks, cheese... Everything is well-priced and good quality. Some shops operate in cash only, while others have Square-readers. There is an ATM on site.",None
341,Daniel Mounter,3,2018-07-08,"How much one enjoys this place will depend on their expectations. There are many better, cheaper and more user friendly farmers' markets not far from this location. There is a bewildering array of real and ""artisanal"" produce here. If you …",None
342,Ludo,4,2023-06-07,"Nice market with fresh and beautiful veggies/fruits. Great maple pie and empanadas
.",None
343,Paul Sandoval,4,2023-06-07,"Don't hesitate to visit and shop. Perfect for traveler's , all the essentials and more. Bon Appétit",None
344,Nelli S,5,2022-07-07,It is a great place to shop for fresh fruits and vegetables.  The prices are very good here,None
345,Jessica Hood,5,2022-07-07,"Beautiful market, boastful with stunning local produce, meats, fish, cheeses, eateries and more!",None
346,T.,5,2022-07-07,"Really love this market. They have fresh local produce, plants, food vendors and some surrounding store fronts like butchers, restaurants, cafes, etc.",None
347,Abducci K,5,2022-07-07,"Great local farmers / market located in plateau neighbourhood. Fresh seasonal items and they have almost everything you need(Butcher, bakery, Cheese store, coffee shops, flowers shops) also Underground parking available. Highly recommended, support local 🙏 …",None
348,Ahmet S,5,2022-08-11,"Nice and tidy local market with lots of fresh food, bakeries options. Wendors are friendly and welcoming.",None
349,Ira Kates,5,2017-07-08,"Good mix of artisanal and usual food. If you just need your produce for the week it's hear, if you need something special or fancy it's here too. Great for tourists too, everyone we encountered was fine with English. Good prices too. It was …",None
350,srb howell,5,2023-03-09,"My favorite market in Montreal. There is underground parking, and street parking. The proximity to Little Italy adds to the opportunity. In winter they put up exterior walls, so the permanent shops are ""indoors"" as are a few vegetable …",None
351,Ajay Gandhi,5,2023-03-09,"Most reliable market as quality n price. Instead of going to hypermarket to buy groceries, bakery products, vegetables, fresh flowers, fresh juice etc etc .",None
352,Ahmad Ayyub,4,2021-07-07,Nice market to visit on a trip to Montreal. I've visited twice once in the summer and the other time in winter. The summer visit was much nicer as there is an outdoor area with fresh produce. The indoor part seems like it's the same all …,None
353,ES Raphael,5,2022-08-11,"Love it all. Great for tourists, not just locals.",None
354,Vineet Ranawade,5,2022-07-07,"This place is amazing, good vibes n fresh veggies. I also saw few clothing outlets and a lovely crepe place to eat.",None
355,Kat Ryder,4,2020-07-07,"Having just checked out the Atwater Market,  I decided to give this one a look as well. It is definitely a bigger market with a nice variety of goods. The oyster bar was nice. I also enjoyed the spice shop. Prices vary from stall to stall but are very reasonable.",None
356,CAI GAN XIAN Lucas,5,2018-07-08,"Amazing place to visit. Fresh food to taste, good price. Lot of choice. And the local farmers are always ready to share their experience.",None
357,James McNierney,5,2018-07-08,Awesome place to browse.  Many different food items.  Seafood is great and the selection and diversity of vendors can’t be beat.  It’s a must go if you are in Montreal.,None
358,David Abram,5,2023-05-08,"When Spring arrives, this market becomes a lively forum of fresh fruits and vegetables surrounded by delicious coffee and foods.",None
359,Elisabeth,5,2019-07-08,"This is a very large market with just about everything you could want. Fresh🍓🍍🍎🍋🍒🍐🍇fruits and 🌽🍅🍆vegetables, pretty 🌸flowers and 🌿plants, baked🍮🍞🍪🍰goods, meats and nuts and a huge choice of good🍝🍫🍦🍬🍲things to eat, while you're there. Many …",None
360,Alex Feingold,5,2022-11-09,"A remarkable market for a wide variety of food products in Montreal, Canada.",None
361,Richard Schagrin,5,2018-07-08,"Amazing

One of the finest fruit and produce markets, we have visited in the world. …",None
362,Rita Huang,5,2022-10-10,It’s wonderful place to explore the foods!,None
363,Mayleen Liu,5,2022-09-10,"The market had lots of fresh produce, souvenirs, and plants at a great price. Would recommend it to anyone visiting from the US!",None
364,Gilles Marc Nadeau,5,2019-07-08,Just love the look and feel of this market. Most merchants take great care of product displays and choices. Ask any questions and all are proud to answer with a smile.,None
365,IRIS Chen,5,2017-07-08,"If you only have 24 hrs in Montreal , this is a must visit place if you are a foodie person. Most of must try stuff in Montreal are hidden in this local market . I recommend to go to the oyster bar ( 2 CAD per oyster ) and the crepe dessert place in the market . The food here is just too amazing !!!",None
366,Thomas R,5,2023-01-08,Good market with lots of variety. Generally fresh produce from Quebec which is a bonus. I recommend shopping here instead of big supermarkets if you are looking for better and different produce while supporting local farmers!,None
367,DR Rs,5,2023-06-07,Amazing Montreal staple.,None
368,Eliseo Robles,5,2023-06-23,"Lots of fun, a lot less vendors compared to other years though",None
369,WHAT EVER,5,2023-06-30,Always a pleasure to have fresh products! A must in MTL,None
370,Christine Guerin,5,2020-07-07,"An absolute ""Gem""! At Jean Talon, you can find everything from fruits and vegetables, to spices from all over the world, fine meats, wild meat, cured meat, hundreds of cheeses, fish and seafood, jams, honey, pastries, for the most sophisticated epicurean to the every day cook!",None
371,Gabriele De Gaetano,4,2020-07-07,"Always a very vibrant place for produce from farmers and great food! Summer time, of course there are more vendors.",None
372,Marcelle Torres,5,2023-04-08,Great variety of fruits and vegetables from local farmers. Loved the comprehensive maple products.,None
373,James Gunn,5,2022-07-07,"Really a fantastic spot for fresh produce, artisan cheeses, and mingling.  We will continue to go back and explore",None
374,KishkoV,5,2022-11-09,"The market is a great destination for a family or individuals. Everything is fresh, well organized and reasonably priced. Even the ready food and restaurants section are fun to explore. If you go there, don’t miss the delicious lobster roll!",None
375,Hitesh Thakur,5,2022-09-10,"Loved this market, local vendors selling fresh grown vegetables. I was in the area for couple days and visited this market and had my breakfast here. Was surprised to see Samosa as well good vegetarian breakfast options. Fragrance of …",None
376,Kim Mills,5,2022-12-09,Beautiful market.  Everything is fresh and perfect.,None
377,Ming Zhang,4,2017-07-08,The Jean Talon Market vendors sell a variety of fresh fruit and vegetables. The strawberries looked amazing! They also have restaurants on the side that smell heavenly.,None
378,C-y Kwong,4,2019-07-08,"Wish there is a bigger variety of food there. We like the maple tart from the store near the main entrance, and the roast chicken place. The apple juice from this market is always great, too.",None
379,Michael,5,2022-08-11,Great spot for fresh fruits/vegetables & local food,None
380,Alan Fagner,4,2020-07-07,"Very clean place with good variety of fresh food. The price is not cheaper as it should be in a public market like that, but you can find lots of fruits and vegetables.",None
381,Enoch W,5,2017-07-08,"Fresh vegetables and foods, multicultural cooked food, great pastries, desserts, oyster bar, plants and flowers market.",None
382,Clair Lam,5,2018-07-08,"Fun and flourishing! Visited on our last day so couldn't buy much, tried some apple juice and maple cookies.",None
383,Chris Weng,5,2023-06-16,Lots of fresh foods fruits and pastries! It was fun spending time at here!!,None
384,Francis Kus,5,2022-11-09,Charming environment with a wide selection of produce vendors and small eateries. …,None
385,U P,5,2022-07-07,"Wonderful farmers market experience with a plethora of vendors. Everything from fresh fruits, veggies, plants, syrup, honey, to pies, oyster bars and desserts.",None
386,Thenesoya V. Martín De la Nuez,5,2017-07-08,"Amazing! A Montreal must. Fruit, vegetables, chocolates, fish... All delicious and fresh. There are places to get a coffee and lunch too",None
387,Alex Rodriguez,5,2017-07-08,"This was one of the greatest highlights of my trip, so much so I went twice. Do not miss this, and sample everything you can!",None
388,C W.,5,2019-07-08,"Great place to hang out and have for more local produce and food.
Some food is obviously imported or may e even just comes from the same suppliers of Costco. …",None
389,Math Donsimoni,2,2023-05-08,Not much choice. Vegetables and fruits sold by the container rather than by weight so it's impossible to compare.,None
390,Andrew,5,2023-06-07,"The market itself is great, but there also updating and adding other great business around the market.",None
391,Vaness C.,5,2019-07-08,"This is a lovely, large market. It's partly covered and partly open. They have a popular smoothie stand, tons of fruit, vegetable and flower stands, and a sausage vendor I really like (les cochons tout rond).",None
392,Leanne Fitzpatrick,5,2022-07-07,"Amazing, colourful fresh produce - took my breath away!",None
393,Chelsea Kline,5,2023-05-08,"Magical, delicious and fun! Be sure to visit this beautiful market when you’re in Montreal!",None
394,Hajime Noguchi,4,2019-07-08,"Nice pleasant place for tourists. I got some cherries here to enjoy in the Mont Royal park. The various shops of meat, veggies, nuts and soaps as well as souveniours give the taste of Montreal and their local products. I would certainly recommend tourists to visit this place.",None
395,Katrina Gazo,5,2022-12-09,"Beautiful array of floral shops, fresh produce, some butchers, and an amazing coffee shop & roastery. We were there on a weekday in the off-season, so it was not very crowded. A lovely experience to wander through.",None
396,Brandon Lee,5,2023-01-08,Great market for high quality items. I would highly recommend the fresh pies! Not everything is a good price but it's almost all great quality.,None
397,Michel Vachon,3,2023-06-23,It's a great place to browse around and it's clean too.,None
398,Paul Bryden,4,2023-04-08,"Fantastic indoor market with stunning produce, meats, and other assorted treats.",None
399,Ziyi Lee,5,2019-07-08,"Huge market with a selection of local farmer's products! Should definitely give the oysters a try, so fresh and good!",None
400,Rabbi Yisroel Bernath,5,2019-07-08,Love this place. Fun market in Montreal’s Little Italy. You gotta try those flavoured maple syrups.,None
401,Ryan Saturley,5,2019-07-08,"We arrived late, nearing closing time. But many shops we're still open even while they were wrapping up for the day. Many stalls had samples of their produce. Prices we're prominently displayed. Everything looked fresh. Had a taste of two …",None
402,L. D.,5,2019-07-08,"Marché Jean-Talon is a charming farmers market to visit in Montreal. You can walk around and buy some local products (vegetables, fruits, plants, cheese, coffee, maple syrup, honey, etc.).",None
403,Dilip Andrade,5,2023-03-09,great place to go for fresh produce and all sorts of other great stuff including super product from small cheese makers,None
404,Eric Lane,5,2019-07-08,Absolutely one of the best markets in Montreal.  Amazing fresh food vendors from produce to fruit. Great selection of pastries and wonderful cured meat selections all from local producers.  The market is simply outstanding and I highly recommend all the vendors since it's all so good!,None
405,Pedro Henrique Pereira Braga,4,2022-12-09,Jean-Talon Market is a great local market to come by during your weekend or holiday plans! …,None
406,Yuqing Wang,5,2019-07-08,"My favourite place to get my fruits at Montreal!! The best one with raisonnable price and good quality. Fresh fruits and huge variety to choose. Also people here are really nice and friendly. There are many coffee, pastry shops in this area as well, good place to hangout with friend and try some food",None
407,ivy chan,5,2019-07-08,"You gotta try their oyster bar, fresh and reasonable price! I like their scallop and PEI oysters as I like clear and crisp over creamy.",None
408,Ravneet Oberoi,5,2018-07-08,"My first encounter with a market in Montreal and I loved it. The mix of fruits, vegetables and plants is so attractive. You can sip coffee and get bakery stuff too.",None
409,Daveed Tiriakian,5,2022-07-07,The market seems to still merge from the winter. A lot of renovations going on but still a pleasant place to visit and Little Italy next to it is quite picturesque too.,None
410,Alan Desris,4,2023-02-07,"A very good farmer's market with many many produce options....also got my maple butter from there, and some quiche's for breakfast while visiting",None
411,Frank Lopez,5,2020-07-07,Amazing selection! If I lived here I would only shop at this market. The produce was delicious and the stands have great snacks.,None
412,Adam S.,5,2023-06-16,"Great place for fresh fruits. Nice cafes, too.",None
413,Fernanda Félix,5,2022-07-07,"Everything looks great, the place is smaller than I thought. The products looks fresh and the experience is overall good :) nice!",None
414,Peter Wegren,5,2022-11-09,"A lovely farmer's market with a wide selection of vendors. A great spot to come to for a bite to eat, to find some treats, buy some groceries, and take in some of the buskers or roving entertainment. Easily accessible by transit and within reasonable walking distance to other areas of interest.",None
415,Chill Capybara,5,2023-06-30,Best panini I've discovered in town. Very filling,None
416,maritza Sardinha,4,2023-06-07,Another market you need to explore,None
417,Lolo En voyage,4,2022-07-07,"Very interesting market for fruits and vegs and it s heaven for flowers ,plants,deli and local products.",None
418,Jikwon Jung,5,2022-11-09,An Explorer dish with three different oysters. I liked Canadian ones (large ones).  Forgot to take a picture until two down. They will explain to you the difference between them and how to eat (order). I highly recommend this place!,None
419,Mikaela York,5,2022-11-09,"Cute market.
Washrooms were clean.",None
420,Jacques Bournival,3,2022-11-09,"This market used to be the best in town; now it’s mostly an expensive attraction for tourists. The parking is expensive (2.50$ minimum for 30 minutes) Many products are more expensive for similar ones at the supermarket. If you go by car, …",None
421,Chris Gray,4,2022-07-07,A very quaint market. Lots of options for food and nice to walk around it and the area. The way it was described thought it may have been larger but went on a Wednesday. Fruit and veggies we purchased were delicious!,None
422,Kay Tee,4,2018-07-08,Market for fresh food! I like the fact that the price include taxes so we pay the price that's on the sign! Like any old market its all paid in cash only wish is fine! There's also a cheap parking nearby which is great as well!,None
423,sonny dinh,4,2020-07-07,"Great place to stroll and shop for food items under a covered structure which is airy and bright. Fresh fruits, vegetables, meats and seafood. There is a parking garage in the lower level but it's not free. Plenty of places to eat or grab a coffee. Little Italy is also a block away with plenty more restaurants and shops.",None
424,c carvalho (get_lost_in_my_world),5,2022-10-10,"What’s not to like?!!! Great prices. Local Quebec fresh fruit and veg, offered for free for you to taste before you buy… that’s smart business and tasty service. Then there’s the cheese place, the sausage man, the plant people, the taco …",None
425,Leah Klein,5,2023-03-09,My favourite market in Montreal.  Great place to visit and grab breakfast  lunch or a snack as well as some provisions.,None
426,Mike Mike,5,2022-07-07,It’s always great to come here to see all the beautiful flowers and amazing people selling their fresh produce here.,None
427,Chris Martins,5,2022-07-07,Such a wonderful market that has pretty much everything to offer,None
428,Selene Granton,5,2023-02-07,Love coming here on the weekend. My partner and I make a trip out of it and we go eat brunch and then do some grocery shopping after.,None
429,Carolyn Pecorella,4,2018-07-08,"Great spot to get fresh produce, meat, cheese, etc., and to just sit and have a small bite to eat.",None
430,Madiha akbar,4,2022-07-07,It was pretty cold but their set up is easy to navigate. Loved the vibe and energy,None
431,Jake Linnett,3,2023-01-08,"This is a great place to go to get fresh produce, pasta and deli meats. We visited while on vacation in Montreal in the hope of getting lunch however there were not many options.",None
432,Tiffany Cheng,5,2022-07-07,"one of the biggest farmers market near this area! i wish we could have visited a couple hours prior to closing because they offer so many great fruits, desserts, and local cuisines",None
433,carlos rojas,5,2022-07-07,"Great place in beatiful Motreal, to get fresh vegetables from the area, cold cuts, plants, fruits I enjoyed immensely must see 100% and also enjoy dinner and fresh oysters...Delicious! And don't forget the old Montreal a beautiful place …",None
434,Lindsey Beaulieu,5,2019-07-08,"The colours of all the fruit, veggies and flowers were amazing. Local vendors, selling local products.",None
435,Amy Steele,5,2022-07-07,Finally made it here and wishing I had gone sooner! Loads of fresh and beautiful produce at reasonable prices. This is a new favorite place.,None
436,Jamie McKenzie,4,2023-06-07,Arrived close to closing so most of the stands had already closed for the day but still cool vibes,None
437,Josh Vitullo,5,2023-06-23,A little over priced and many booths are closed on a monday but still a great market.,None
438,Gerard Le (Guhtuhluh),4,2023-05-08,"Lots of fresh fruits and vegetables. Great vibe, nicely decorated.",None
439,Thai Tr,5,2022-07-07,Similar to those big farmers market.  Has a bit of everything and lots of fresh fruits and veggies.  Decent price.,None
440,Eric Benoit,5,2023-06-23,Such a cool experience. Strawberries were incredible,None
441,Kristi Fuoco,5,2020-07-07,I had a wonderful time here! Incredible selection of local organic fruits and vegetables and so much more.,None
442,Gary Pepperell,5,2022-09-10,Real good market for fresh fruit and vegetables produce. Had a real nice coffee from a coffee shop that had a vast selection of beans. Not the best market for quick street style food as the selection wasn't huge but still looked like some cool eateries.,None
443,Sajjad Rostami (Ban Ki),4,2021-07-07,There are a lot of fresh fruits where mostly are produced in Quebec. The prices are not much inexpensive!,None
444,Frank Laezza,4,2023-06-16,Small market and tourists attraction. Nice place to hang out.,None
445,Cior Wills,5,2022-12-09,"Favorite place to shop for big family or Sunday dinners. Even more fun if you bring out of town guests to wander, as some of the best souvenirs can be found in the shops nearby; artisanal maple delights, spices, rare gourmet ingredients. …",None
446,David Ross,5,2020-07-07,"Such a cool place. I've heard that there are less vendors there these days, but it was still worth a visit for me. Charming shopkeepers, delicious food, and honest prices. A nice place to people watch too!",None
447,Rosa Isela,5,2019-07-08,Very interesting place. Variety of products. A little prizy.,None
448,Brad Orme,5,2022-12-09,Really nice farmers market with all kinds of fruit and veggies and meat.  If we lived in Montreal we would be there every weekend getting fresh veg.,None
449,Hillary,5,2019-07-08,"Wonderful selection of eateries, fruit and vegetables.  Has gluten-free items.  Public washrooms.",None
450,Carlos Palavicini,5,2022-07-07,"Beautiful place, a must visit to do!!! Colours, flavors and nice people!",None
451,Louis Auria,5,2020-07-07,Ahhh. It's like to be in heaven. You can find all the fresh vegetables that you want. There is plenty of food store all around the market. If you are in Montreal for a visit you should definitely check this market out,None
452,Danick Beaudry,5,2023-03-09,Awesome service people are nice and they ask you what you need and give you awesome advices products are fresh and tasty love this place and its mostly quebec products,None
453,Anasilvia Rojas,5,2023-01-08,Jean talon market is a super cute outdoor market during the summer. It’s filled with interesting eateries and fresh farmed goods. …,None
454,Pum NK (Pummy),3,2021-07-07,"Due to COVID, you only allow the take out option, some of the shops are also closed. Varity of fruits and vegetables options but the prices were quite high comparing to a regular store.",None
455,Rodolphe Bonnier,4,2022-09-10,Nice market and delicious apple juice stall!,None
456,Denise H,5,2022-07-07,"Good variety of fresh fruits, vegetables and lots of other food.",None
457,liz gosselin,5,2022-09-10,Amazing selection of fresh and delicious produce!,None
458,Amy Richard,5,2020-07-07,Amazing market. Great variety and prices. Wonderful produce and plants. A must see when visiting!,None
459,Lay Tyng Chan,3,2020-07-07,"It’s the biggest in Montreal but it’s as big to me. Maybe I went on Monday morning? The place is still busy with many choices of fresh vegetables, fruits and herbs. …",None
460,Rick Bassan,5,2018-07-08,Wonderful market full of high quality farmer market items.  Great place to get an informal bite to eat from one of the stalls.,None
461,Anamaria Becker,5,2020-07-07,"Beautiful place to taste different flavors and to be connected with local people. So many different places to eat, so many colors to see. It’s a nice place do spend a morning.",None
462,Katherine Conaway,5,2020-07-07,"Great market with food & flowers, good to get both groceries and eat there.",None
463,Kishma Kelly,5,2022-11-09,"Another stop from ""Somebody Feed Phil"" and I loved it. The vendors were extremely friendly and even offered up samples as well as suggested other vendors to visit. The fruits and veggies put the American farmers market to shame. My only disappointment is that I can't take any on the plane.",None
464,Laurence Gill,5,2023-06-07,First corn dog and I have to say.... 🤢. I loved the taco and meats and cheese …,None
465,Deon Lim,3,2022-09-10,Lots of local produce and fresh fruits. Might be more lively on a weekend.,None
466,Robyn Way,5,2020-07-07,Food glorious food and this market is full of fresh produce and other edible treats.  A must do in Montreal.,None
467,Tara Wang,5,2021-07-07,"C'est très bon, I like to go for fresh veges and fruits! Great variety choices 😄 Walkable distance from metro station! …",None
468,Jesus Bro69,4,2023-04-08,"Where cheap and very expensive food meet! I wish there was more cheap option then just fruits and veggies, if you get anytelse, you're in for some money",None
469,Stacy Johnston,5,2019-07-08,"For vegetables and fruits the year round Marche Jean Talon is the place to go. You will also find butchers, bakers and candlestick makers. Not to mention eggs, honey, flowers and plants, health food outlets. Did I forget cheeses? Do …",None
470,Tom Turner,4,2020-07-07,"This was a nice farmers market in Montreal. It is laid out in a big rectangle and largely covered, with wide aisles to stroll and take in the various offerings. There are fromageries and cafes all around it.Tons of food and locals getting their groceries. Not too touristy and not too busy during our visit in July.",None
471,Timothy Cullen (Tim),5,2022-07-07,"We really enjoyed looking at the fruits, vegetables, and meats. It all looked really fresh (fresher than in markets in the United States). There is a lot of room for people to walk around, the butcher areas had meats that looked fantastic. …",None
472,Hung Luu,5,2022-07-07,"Situated in the heart of little Italy, Jean Talon Market is one of oldest public markets in Montreal. inaugurated in May 1933 was called the Marche Du Nord, but in 1983, its name was changed in honour of Jean Talon, the first international of New France.",None
473,Wallapa D.,4,2018-07-08,"Market market , big market with many stores. Idea for finding something to eat or shopping for your kitchen. From flower to butcher..etc",None
474,Michel Desjardins,5,2019-07-08,"Best marché in town. Wide range of fruits, vegetables, etc. Arrive early for a good parking and to beat the crowd. Breakfast places nearby with good coffees.",None
475,Heather Vach,4,2022-08-11,"Beautiful open air city market. Mostly fresh produce can be found here but there are other products like meats, cheese, and  seafood There is a bakery that has pastries and delicious bread.    My husband bought some fresh pate, Brie and …",None
476,veronica berseth,5,2022-07-07,"Old fashioned butchers, bakers, cheese
shops with tremendous fresh selections. Vegetable and fruit vendors produce is excellent. Array of healthy flowers, herbs, and greenery vendors, prices were …",None
477,Richard A,5,2022-10-10,"Wonderful fruit, vegetables, baked and canned goods, meat products Etc. Vendors are knowledgeable and passionate about what they're selling. We spend over 3 hours there had a few meals a definite must do!",None
478,rashmi prakash,4,2019-07-08,All varieties at reasonable price at one place. I enjoyed the market tour. Variety of pumpkin for Halloween.,None
479,Jawad Archane,5,2022-07-07,Fresh and handmade products. Note that the prices are good and people as usually nice and helpful.,None
480,Elizabeth Tate,5,2022-07-07,"Adorable, exciting, fresh fruit that you can smell from at least 10 feet away. Wow, great place to get a bite to eat or even get every ingredient for your complicated gourmet meal you wanna cook your friends. I got Bar Shampoo, a good cake, and wow there were even warm wool socks! I’m impressed, and I would defiantly come back 💯 …",None
481,david blackledge,5,2020-07-07,"Great market  for fruit and veg , flowers and other Canadian  eats",None
482,John Martel,5,2020-07-07,"Amazing market in Little Italy, Montreal.  Primarily a foodstuff market, but other foods are also available.  Beautiful area.",None
483,Shabir Mia,5,2023-06-07,"Huge farmers market with great selection of fresh goods, and cafes",None
484,Vanessa Amar,5,2022-07-07,This is an outing for our family where we get some of the freshest fruits and veg come summer. Stopping by the fish markets for calamari and oysters makes it feel like a holiday. International foods available all around. This is one of the …,None
485,Graeme Mitchell,4,2023-05-08,Fantastic place. My only wish is that there were more vendors,None
486,Jicky Fam,5,2023-06-07,Best Fresh Produce at much better prices than big supermarkets,None
487,Alex Wong,5,2022-08-11,Love the vibrant atmosphere with great diverse and fresh offerings especially seasonal fruits.,None
488,Kate Anderson,5,2022-10-10,"A lot of great stops in here! As a tourist, there were places to get a bite to eat, some maple syrup to bring home. A lot of fresh produce and plants, looked lovely and I would imagine going her weekly as a local.",None
489,Thierry Harroch,5,2023-04-08,Before I opened my store at 6687 plaza st Hubert  I pickup fresh fruit,None
490,Thuy Binh,5,2022-11-09,"Nice open market with the best products. Top quality and very fresh items.
Many stores around market to offer great food too.
Enjoy fresh seafood cooked on  site. Best fresh oyster. …",None
491,Ashik Mahbub,5,2023-06-07,"legendary market. as a sud-ouest guy, sucks to say but it's better than atwater market",None
492,Lucy B,5,2023-04-08,"Love this place, great products!",None
493,Nicole Kalagayan,5,2018-07-08,"Must go to in Montréal! Super fresh produce, handful of specialty stores (cheeses, meats, seafood, spices, olive oil, etc.)",None
494,Abhijith Jayakumar,5,2022-09-10,"Make sure you don't drive or reserve parking ahead of time. The market has an excellent variety of fruits, veggies. Arrive early on Sundays to get the seafood which is often brought fresh",None
495,Nicole Chung,5,2019-07-08,"A wonderful, wonderful experience while visiting the Jean Talon Market! This indoor market was a gem! The prices were extremely affordable and reasonable, and there were various vendors as well! This place is great for locales and also tourists to check our the market. Would most definitely come back here!",None
496,Thomas Ricks,4,2022-07-07,"Decent market, wish they have more cafes or places for lunch.",None
497,jon gurney,5,2022-08-11,"Must see market!!! I’ve been here every time I take a trip to Montreal, you cannot miss it. Today I got some fresh strawberries and raspberries then headed to a oyster bar. They had over 12 varieties and ordered 6 (3 varieties)! Staff were super friendly along with all the farm stand vendors.",None
498,Cristian Escobar,5,2023-01-08,I thought produce was more expensive at these type of markets… Was I wrong to think that! Quality products in general. A tad bit crowded but not an issue for me,None
499,Santhosh Narayanaswamy,5,2022-08-11,"It was my first visit and absolutely loved it. Lots of fresh fruits and veggies, local produce, meat and mostly fairly priced. There are a lot of eateries as well to try out during the visit. Carry enough cash, not all shops accept cards for payment.",None
500,Inna Z,5,2018-07-08,It was a beautiful market. Fruits and veggies looked delicious and prices are amazing.,None
501,Thuy Nguyen,5,2022-12-09,"Great market overall, came here recently for Christmas market",None
502,V. P.,3,2022-08-11,"Super expensive.
All i go there for are the plants.
I understand organic, i understand buying local, i understand they cannot …",None
503,Yahya El Baba,4,2020-07-07,"Local farmers,  prices are reasonable Good place to buy your veggies and enjoy weekend morning breakfast.",None
504,Jackii Sovern,5,2018-07-08,Amazing market! Little food shops and then a full produce and flower market.,None
505,Jessica Heberlein,5,2020-07-07,Adorable market; favorite part was the little crepe place right inside! Gluten and lactose free crepes!,None
506,Barbra Castell,5,2023-06-07,Nice place. Great products. Many options of fruits and veggies. Mangos and mangos. Plenty of plants for gardening.,None
507,Sabrina Boisvert,5,2020-07-07,"Always great to go, although it’s better to enjoy it during summer.
The maple butter I got is absolutely to die for, and I’ve tried a lot!
From spices to fruits to maple products to juices, Every psy can find something for themselves and enjoy a good time!",None
508,Andrea Ko,4,2022-07-07,Nice but it was a small market and not all shops opened maybe i visited on Wed.,None
509,Elêusis B. Frick,5,2023-04-08,"I like, you can eat well, have fun strolling. Interesting place",None
510,Wilson Wong,5,2018-07-08,Nicely presented fresh produce. Best time to come before noon to get your groceries and then sit down for lunch or a light snack - with free samples.,None
511,Fla Ien,5,2022-08-11,"Iconic landmark in Montréal, located in the nice area of Little Italy.
Open market during summer becomes closed during winter.
It offers a wide choice of fresh products from the land, such as fruit …",None
512,Sue Jung,4,2020-07-07,Perfect place to visit if you would like to see local market!,None
513,Lucy Wang,5,2022-07-07,"Huuuugeeeeee farmers market. I think it might be my favourite one but the only thing is there isn’t any free parking around. The only convenient option is the underground parking that charges around 3$ for an hour. Anyways, this place has a …",None
