ID,Reviewer,Rating,Review Time,Review Content,Owner Response
57,G Aquino,3,2020-07-06,"We're neither students or alumna. Just regular tourists who like to visit college campuses, check out the buildings' architecture and green spaces, and maybe go to an art gallery or museum if there is one. Unfortunately, this campus is not as scenic or architecturally magnificent as the other ones we've visited (we've been to all the Ivy schools in the US), and the main entrance was a construction site during our visit. And we weren't really interested in the Redpath Museum and its natural science exhibits. We were in and out in less than an hour.","Hi G Aquino,
Sorry to hear that your visit was affected by construction. Indeed, we currently have more than 20 active major construction projects that will be completed by 2020. We are working very hard to improve our facilities to better support modern research and teaching needs."
58,Ivan Biketov,5,2021-07-06,"Beautiful campus (reminds me of Hogwarts!) with amazing architecture and a very convenient location. BEWARE of your legs and breath as the campus is built on a hill, meaning that accessing some buildings requires walking up a significant incline",None
59,Sajjad Aldavood,1,2022-11-08,"McGill university has supported Sorush Shahriari, one of its lecturers for supporting the execution of Iranian protestors on the streets in the name of ""Freedom of Speech""!!!",None
60,Holiday Star,1,2021-07-06,"During my time at McGill, it was very evident that the school was going downhill. The teachers were extremely dismissive, and the department advising for arts, and art&science, and economics were terrible. I was told I was not ""Education material"", despite graduating with several years on the dean's list. Save yourself a lot of grief and avoid this university.

My cohort and I all get calls asking to donate as alumni. No one I know has donated because we've all had terrible experiences.",None
61,LEON ZHAO,5,2022-10-09,One of the most beautiful university in Canada. Love those old buildings from 1800s.,None
62,Sarhagine Deslouches,5,2018-07-07,"Great University with a lot of diversity. I had a great experience and I learned a lot from amazing professors with outstanding backgrounds with a lot of accomplishment and résumés. Proud to say that this university deserves his great reputation. A lot of services offered if help is needed. Students from all over the world come here to study. Getting a degree from this university means open door for success for most of the alumni. Overall, I received a great education in this top-rated Canadian University!!",None
63,Zimo Wang,5,2022-07-06,Top 3 university in Canada,None
64,Desmond Yu,5,2022-07-06,"Tradition of excellence, contemporary force and visionary action all in the same institution. Freedom, adventure and hardwork are the three martlets found everywhere in the McGill family. This is an important cradle for Canadian and world leadership, not only in academic area but also in the living world.",None
65,Ralph W,4,2017-07-07,"McGill is a great university, I was student there for 3 years. The campus is really nice, but walking uphill in the winter can be somewhat tricky and dangerous. The distance between buildings makes getting to class on time a real challenge.

The historical buildings are very nice from the outside, but could use some serious renovations on the inside. The campus has been transformed into a big construction site in the last two years, making tuition there less enjoyable. The librairies get very crowded and hot during exam season and renders study rooms unavailable.

The quality of education is excellent and increases as the classes shrink in size because the learning experience is enhanced. Many classes are recorded which makes attendance completely optional for those who can't make it to class. Alumni benefit from many things upon graduation, such as the McGill reputation and a wide network of former students to connect with.",None
66,Sam “montrealsam” Totah,3,2018-07-07,Great university! Huge by any standard!  Hard to compare! A class by itself! Variety of courses and degrees overwhelming! Center of the city Montreal! Variety of courses and events hard to follow up.  Be present and change will come. English main study language. Besides 99 other languages spoken. A good reference source once you graduate. Good luck you always need it !,None
67,Laurent A,5,2021-07-06,"I have studied in multiple universities in my life, but the quality of the teachers and the content at McGill is stellar! No wonder why so many people are coming from other countries to study there. The program might come at a premium, but let's face it, it worth it!",None
68,Gabriel,1,2020-07-06,"My experience with McGill has been nothing but negative for various reasons, including the quality of the courses.
I have attended many other universities (Concordia, UQAM, University of Montreal, Université Laval) and they were all much better than McGill.

I really don't understand how it is considered a top university when the only good thing they seem to have is a good reputation & a lot of money.",None
69,Brice Leroi,5,2020-07-06,One of my best friend (Government worker) studied there. My son will study there.,None
70,Jeremy De Cola,5,2015-07-08,"Just starting my first semester and I already can't believe how organized my faculty is! You do pay a lot, but you really do get a bang for your buck! And then again, it's much cheaper than MANY other international universities. So many services offered and such a lively atmosphere. I can't ask for anything more. Come join this great community, you won't regret it!",None
71,Alex Castaneda,3,2017-07-07,"Great school! I visited McGill in October 2015. I was so impressed with quality of education and the facilities are amazing. I am graduate from the university of Utah, with a degree in French language & literature Pre-law. I am thinking I might would give it a try to attend law school at McGill!!! Beautiful city too!!!",None
72,Mehyar K,3,2019-07-07,"The research driven university is good if you try yourself and find professors to work with. Other than that the administration including libraries, residence, meal plans, on-campus cafes, textbooks, etc they will try everything that they can to misinform you and get the most money out of you. This has been my consistent experience at McGill during my 4 years there. You are on your own.",None
73,Kevin,4,2022-07-06,University was just waking up as we walked through this morning...bit chilly but sun made it nice. Great campus in the middle of the city.,None
74,Allie Beck,5,2016-07-07,"Canada's dream school! Set in the heart of the beautiful French city of Montreal, this school has some of the best faculty and programs Canada has to offer. No wonder it's Canada's #1 school (especially for graduate programs and funding). The students are humble and well-diverse since it attracts a lot of international students. You can always find a McGill alum doing something great in any part of the world! It's a shame the school has dropped a couple spots in the world rankings recently (from top 20 to top 25). I really think charging higher tuition for Quebec students can change that!",None
75,Sridipta Misra,5,2018-07-07,"I am an alumni, so maybe my opinion would be biased. But great university. Wonderful faculties. My two years in the university were a great experience. Also, located literally at the heart of the city.",None
76,Kuan Jia Hong,5,2023-02-06,Huge campus. Beautiful scenery.,None
77,Ran Huo,5,2023-01-07,Beautiful campus!,None
78,Google User,3,2020-07-06,"Mixed experience as a potential graduate student 15 years ago. Met with one English professor who made false hopes as well as stating ""how do your people belong in something like this? It's almost like you see us doing this with 'them' and you want to hop along as well."" I never asked who ""them"" are given the professor seemed like an angry man. Another prof., however, was easier going.
The rare books coordinator is awesome.",None
79,Andrei Bursuc,5,2016-07-07,"This school looks very welcoming. The Grand entrance is beautiful, there is a long road with a lot of green spaces. Nearby, there are many shopping places and it's a great place to study if you have too",None
80,Tony Lim,4,2015-07-08,"Came here for grad school. Be careful which professor you decide to work with, the support for students is lacking if you have trouble. Great school as long as you don't get swept under the cracks. Admittingly their intramural programs suck - way too expensive and games are infrequent.",None
81,Debra Myers,5,2016-07-07,"A great, internationally-acclaimed university:

1) that I am honestly very proud to call my alma mater;

2) that I still find slightly better in terms of overall quality of education than the two Ivy League universities from where I also graduated (Cornell and Columbia); and

3) that commands a lot of respect and prestige worldwide for its storied past, its impressive research output, the diversity and international reputation of its faculty, the calibre of its graduates, and its ranking among the very top universities in the world (and consistently 1st in Canada).",None
82,Aminata Nyara Kamara (Amiie),5,2018-07-07,"i believe that everywhere in the world you will find the good side and bad side of every university. there is no perfect one and since its also service based; the feeling it gives 1 person might be different to another. i am going go hopefully attend this uni and i just cant wait. from all i have read and the videos i have seen its awesome.

sidenote: reduce the campus rent fee",None
83,Petre Ene,5,2018-07-07,use to be the best university in canada,None
84,Dwain Richardson,5,2022-07-06,"I didn’t know McGill had a chapel (Birks). It’s so quaint, so clean. The acoustic is great, too.",None
85,Marlon Lewis,3,2021-07-06,"Still under construction, traffic is a hot mess. Parking in the Eaton Center in now a flat rate of $15, no matter how short or long your stay may be. So, if you must park at the Eaton Center,  make it worth your while.",None
86,Michael Berry,2,2016-07-07,"As a McGill alumnus, and current staff member, maybe it's risky for me to speak my mind about this university...but free thinking is central to the academy, so I guess I'm allowed to say what I want.

On as an ""R1"" (i.e. research-focused) school, it is clear that research is the emphasis at McGill, often to the exclusion of teaching.  In my experiences as a student representative on governance committees, and more recently as an employee, it is easy to see how reduced funding and cuts have diminished the quality of student services across many of the departments at McGill.  In addition to greater funding focused on student experience, and teaching quality, I would like to see the culture at McGill shift towards a more student-friendly and student-focused model.",None
87,Connor Kent,1,2020-07-06,"Only requirement for admission is high grades to keep its ""prestigious"" reputation which is not always a good reflection of ability. If you're looking for a school that will value you, there are better institutions.",None
88,David Grigorian,5,2016-07-07,"Voted in the top 30 universities in the world. They provide world class education. After graduating, just saying you graduated from here puts you ahead. It is an amazing university in an amazing city.",None
89,drgagan luthra,5,2020-07-06,My daughter will be studying computer science fall 2020. One of the best university of Canada and worldwide as well. One of the most diverse campus as well .......,None
90,Ahmed AL Sinani,1,2021-07-06,This was one of the worst experiences in my life after attending pre-residency orientation. The faculty were terrible and difficult to deal with and rude. I am glad that I am now in a much better institution,None
91,Andrew Jeyaraj,5,2022-07-06,Nice campus in the heart of Montreal. Great place to hang out in summer.,None
92,K Ts,1,2019-07-07,"There is a significant variations in faculties. Some faculties and departments have very racist, demoralized, and petty professors who are far from reaching the world class status. As I studied here as an international student, I experienced a lot of racism and prejudice displayed by McGill profs. Students, especially Canadian resident students are quite vulgar as compared to students in Ivy League University. After all, it is very corrupt place but keeps calling their alumni asking for donations. I have come across with many international students who complained about the same issues, such as racism, faculty demorality, opportunistic professors who want to embellish their profiles, etc. There are some strong faculties but there are also poor quality petty trade faculties. After all, it is not a good school at all. Avoid at all costs.",None
93,Daniel Fong,5,2015-07-08,"I did my MBA back in the 90s, the classmates were absolutely competent &  friendly and the professors phenomenal.  The environment's superb. I will never forget my experience at McGill.",None
94,Katalina Smith,4,2015-07-08,I go to McGill it is a beautiful campus with tons of opportunities!! the down side is there application process sucks and it is harder to earn grades that you deserve than other universities. and the food sucks!,None
95,abbas salloum,5,2022-07-06,The university is art really it cant be described,None
96,Marko Sacka,5,2022-09-09,"Gorgeous campus, really enjoyed seeing the frosh week festivities",None
97,Rob Me,5,2016-07-07,"One of the world's VERY finest universities, with an awesome campus, faculty and student body, and located in one of the most exciting, great cities in the world.

Studying at McGill University is an experience in itself worth treasuring!",None
98,Johnson Kanagaraj,5,2019-07-07,"McGill University Montreal is the foremost University in Canada. It's Neurology department is one of the top departments in the world. Students from all over the world come here to study in different departments of this University. The university is centrally located in the city of Montreal , Quebec state, Canada. It was established in 1821.",None
99,3ou3ou78,5,2022-11-08,"2nd to none, their open day and camous tours are very welcoming and encouraging",None
100,Tiffany R,4,2015-07-08,"Went here for a summer course. Cool campus and by cool I mean the Library was freezing. I needed a coat, and I didn't bring one. Needless to say I could barely go to the library that summer. :(",None
101,Navita Bahl Sarin,5,2021-07-06,Great education centre.,None
102,I A,5,2019-07-07,Twenty years ago I did continuing education courses and all were great. We had such great courses managers and of course Mr. Mike Chamberlain’s always the top of all lists 👍 …,None
103,Sarah J,3,2023-06-06,Made me cry 😭😭😭. Happy to graduate …,None
104,Jacky Wang,5,2016-07-07,"I am an east asian student in McGill but I really enjoy my time here. According to my and many of my asian or east asian friends' experience, I don't think the students and McGill staff are racists. Most of them are really great persons and very kind to me! The truth is that racist exists everywhere across the world but generally speaking, McGill is a very international and open university and would not judge you by your race. Yes, McGill has its problems. But it is still a very prestigious university and we as McGill students are proud of our university (There's a few complaints in McGill. But few complaints are very common in every university). And the academic atmosphere here is excellent, people are very kind, city is also awesome, and etc... but the weather sucks. Most McGill students like me love our university because it's truly great. (That's why McGill has 4.5/5 score in google Rate&review.)",None
105,KiRiELLE “Kiri” A2Z,5,2015-07-08,"Great place of learning.  Wonderful the homeless scholarship . They give out 1/y.
Not only in the ♡of a great city but they have ♡s with minds",None
106,Mralsfan 6,5,2020-07-06,I have a friend who studied there and thinks it wonderful.  His son studied there too and concurs on his father's assessment.  Now his granddaughter will be starting there in the fall,None
107,L m,5,2022-07-06,Great school. Also a very nice tourist attraction with all the monumental buildings,None
108,Japanese C. M.,5,2020-07-06,"It's great to study there.

As a sightseeing place, it reflects the negative culture of the city, which is the unnecessary constructions, I mean, full of those all the time in all seasons.",None
109,Clarrel Fernandes (Clay),5,2017-07-07,"A beautiful university, went to visit a friend here and it's really nice for visitors and very convenient for students living in the dorms but could use some touch up for the price.",None
110,KING GODZILLA,5,2017-07-07,"Very good university and they have many programs ery interesting to studies. My cousin goes there, she was studing at the faculty of medecine at McGill and now she working in medecine",None
111,Meghan S,5,2018-07-07,"Totally a biased alumni, but I love this University! I even sometimes miss the scenic walks allllllll the way up the hill to our little Hosmer House and McIntyre Medical Building!",None
112,Andrew Medeiros,5,2016-07-07,"A great ecole! The web system is designed with a nostalgic feel and never breaks character with its questionable user interface, you never have to worry about being too far from your favourite plastic container sandwich because all the cafeterias on campus sell them, and students use their study time very wisely due to budget cuts on library services.
However, for some reason, the ""Rutherford Physics Building"" has not yet been renamed to ""The Rutherfordtress"". The latter seems a more apt title given the building's minimalist aesthetic qualities (only rivaled by the Leacock building) and sturdy bones. This would also properly communicate to the public our attempts to keep the physicists and their indeterministic science away from the rest of us, given that they are a threat to our precious causality.",None
113,Karl Dai,5,2022-07-06,"I went to Mcgill for Master degree during 2011-2013. 10 years passed like fly... today I revisited the campus, so excited to be back!",None
114,Ngugi Gathanga,1,2017-07-07,Most enjoyable period. Graduated in 1984 among Sec School Teachers from Kenya.The  Learning was  intensive but the Faculty was very helpful.,None
115,KEN TSAO,5,2022-07-06,very nice,None
116,Serge Zaretsky,4,2016-07-07,Beautiful campus set right in the heart of downtown Montreal. Be prepared to jog if you need to go from Otto Mass to the biochemistry building.,None
117,Mel Habip,5,2017-07-07,"Simply ""prestigious"". Even the name is cool 😎 …",None
118,Andrew O'Malley,4,2019-07-07,Very scenic campus with downtown easily accessible. The large hill can make it difficult to walk around however.,None
119,Gary Bettman,3,2018-07-07,"Nice campus location. Staff were a little incompetent but it wasn’t a big issue. Too bad you’re an english university in a french province, good luck.",None
120,moatez yani,5,2018-07-07,"I Haven t visited Canada before but I am sûre that it is a wonderful country  and  it has  thé best  universities all over th
world I wish to  sée it one day djream",None
121,James Canberg,2,2021-07-06,Wow. Just wow. Website complicates all applications and the faculty is unforgiving about due dates. Could have hired better programmers on Craigslist.,None
122,RAGHAD younes,5,2020-07-06,McGill University is my biggest dream . I hope to study medicine in it . And I think it's the most special college ever .,None
123,Estefanía Silva Ríos,5,2021-07-06,One of the most beautiful universities in the world. Lovely campuses in Montreal.,None
124,Michael Metzen,5,2017-07-07,Very good school that offers a hughe variety of services including daycare. Located in the heart of Montreal.,None
125,Shahzaib Sansi,5,2019-07-07,Historically University. 2nd best in Canada. You are super lucky if u get in it. Btw don’t go if u don’t know french. MUST VISIT IF U COME TO MONTREAL.,None
126,Furkan ERCAN,5,2016-07-07,"Great university to study, a must see place for visiting for its historical buildings, and its museum has giant dinosaur skeletons.",None
