ID,Reviewer,Rating,Review Time,Review Content,Owner Response
302,Jack Art,5,2022-07-07,Guy Lafleur memorial and last game of the 2021-2022 season when Montreal scored 10 goals against the Florida Panthers. Final score 10-2.,None
303,Ken and Alicia Lund,5,2018-07-08,"Certainly one of the pricier sporting venues in North America, but good sight-lines throughout and one of the most unique venues in North America. Well-dressed and professional staff, clear directions (for English-speakers too), and an iconic venue, even if it is not that old. A must-visit location for any hockey enthusiast.",None
304,Emma Smith,5,2019-07-08,"Great for events, the staff is helpful, the venue was always clean at the start anyway. The only thing is that during concerts there is no structure or order to the merchandise area and everyone is pushing and shoving to get to the front; maybe they should implement ropes and lines to help keep everything organized",None
305,Scarey FX,5,2019-07-08,This was by far the most energy I’ve felt in an arena.  The 200 level has food and non alcoholic drinks provided in the ticket price. To enter and to leave the arena was very easy and not a lot of congestion (we waited until after the 3 …,None
306,Diane Rose,3,2023-03-09,"Disney on Ice was lovely, but seeing it's a family event, it was extremely expensive.  Quite disappointing.",None
307,Nick Mercuris,5,2019-07-08,"AMAZING! The fans where FANTASTIC the players where AWESOME.
They played Tampa Bay and our boyz RULED!
Final score 4-2 for the Canadiens!
GO HABS GOOOOOOOO!!!",None
308,Jason Kelleher,5,2023-01-08,Loved Cirque du Soleil! So much fun 😍 …,None
309,Jo-Anne Hayward,5,2020-07-07,Amazing venue for a hockey game ! The atmosphere is electric ! Good food and drink options. Also a great place for concerts and other events !,None
310,Jonathan Harvey,5,2020-07-07,"If you like hockey, you need to catch a game here! Grab seats up in the 400s for a decent price, and enjoy being able to see the full game and press seating around the rink. Also really spectacular what they can do with the light shows on …",None
311,andrés ruge,4,2020-07-07,Went to see Axel by Cirque Du Soleil and it is a great place for any kind of shows!,None
312,David,5,2023-02-07,Nice views even from far above,None
313,leto BG,5,2022-08-11,Incredible venue with amazing accoudtics and great amenities,None
314,Ernesto Alvarez,3,2022-12-09,"Toilets are nice, poor acoustics for concerts. Mtelus, club soda and l'olympia are way better for concerts. …",None
315,Kyle Briggs,5,2022-12-09,Great time watching the Habs! Good vibe and energy at the game!,None
316,Neal Raval,5,2022-12-09,"tl;dr: A solid arena staff and location, no complaints. You're probably going to see the Canadians or an event and staff make it painless. …",None
317,Mike Bonovox,4,2019-07-08,"Great place to see rock shows or whatever, you can buy food and drinks inside.
I give you 1 tip: don't buy tickets for the top of the centre, the visibility is not so good, there are some points of the structure that don't permit a good view.",None
318,Med Kam (MoMo),5,2023-02-07,"We love it, mainly when the HABS win 👏👏👏👏 …",None
319,em,5,2023-04-08,dont get seats besides the floor for any show cuz you'll feel trapped in a sardine can,None
320,Vero B,5,2023-04-08,"Always love to go see shows here. Although, I would not suggest you go see the Canadians I was very disapointed.",None
321,Pavel Sushko,4,2022-10-10,"It was very easy and quick to get in and out of the Bell Center. The experience was fantastic, but as expected the price of food and drinks is stupidly high ($12 for a can of beer is a bit of a reach to say the least). However, it was a …",None
322,James May,5,2022-07-07,Great venue... Expensive but that's expected.,None
323,Andrew Kapur (90 Seconds of Wisdom),4,2022-11-09,staff and security were kind and great at their jobs. we had floor seats and were escorted to the proper location. well done! The concert was also amazing!,None
324,Vince F,5,2023-03-09,Very fun and Family friendly atmosphere.  You really feel the Montreal Canadians tradition and pride,None
325,Jessica Baba,5,2022-07-07,One of the easiest stadium to get around. It has one entrance. Quick to go watch the Habs. Go Habs go! And there's ample underground parking all around in town. No need to pay extra at the Bell center.,None
326,Brian Gray,5,2019-07-08,"Great place to see a game — even if you aren’t a fan of the Habs. The crowd is always into the game and react with every play. In arena experience is fantastic, too. Plenty of places to eat, great music and friendly attendants make the experience one of, if not the best, in the NHL.",None
327,Christie Brunet,3,2022-08-11,The bell centre is extremely uncomfortable to sit in for any length of time especially if you are tall. The prices are crazy. 15.00 for 1 beer. I think that’s the highest I’ve ever seen in a Canadian stadium. They are super organized. …,None
328,chantal pelchat-levasseur,5,2022-08-11,"We were at Roger Waters' This is not a Drill concert. Sound was awesome, lightshow was phenomenal!",None
329,V. Aubé,5,2020-07-07,"The gallery hotess offered excellent service. Very comfy seats, great food. I would definitely come back !",None
330,Alex Haitos,5,2023-03-09,Crazy busy.  Great atmosphere.,None
331,Maha CasRod,4,2022-07-07,Bell center is getting better and better with the years. More animations and good Dj's during the hockey games. Great service !,None
332,Clarisse 001,5,2020-07-07,"It's very well made, the view from the very last row is outstanding. Lot's of food and drinks available after you go through security (albeit outrageously overpriced but that's to be expected). Bathrooms are very clean, people are friendly, it's not too crowded or too loud, overall it's a very nice safe and cosy environment.",None
333,Ma Lu,5,2023-05-08,Great stadium!  Easy to get to on the Metro.  Helpful staff.,None
334,Juan Carlos Bonive Mora,5,2023-05-08,"Great experience, great attention, access is super easy. Good place to go.",None
335,Antoine Primeau,5,2023-03-09,Had a beautiful night there the ambiance is great and it’s super well organized,None
336,Son Thanh Xa,5,2023-03-09,It is very great place.,None
337,MARIFER ESTIGOY,5,2019-07-08,"Always a lively experience. Even better when the home team Habs are victorious. We stopped by Restaurant Addie's just a half a block north of the stadium for a bite to eat. The avocado quinoa salad was awesome, and so was their poutine.",None
338,Andrew Kelso,5,2022-12-09,Been there a few times. Seating is good prices are high but that's to be expected from any stadium. Clean building friendly staff.,None
339,Jay Mehta,5,2022-07-07,"Have been here twice for Habs matches and a fantastic experience. The arena has been maintained well and the facilities are good, especially considering the volume of the crowd it serves. …",None
340,Adrian Sjoberg,5,2022-09-10,"Good venue, they let me smoke!! Puts the rogers center to shame!! 5 stars",None
341,Nathania W,3,2023-06-07,"The sound quality was lacking and the food was overpriced, but the seats were decent.",None
342,Matthew J Fitzgerald,5,2023-04-08,Great place for any event...,None
343,nicole,4,2018-07-08,"Aside from it being a great venue for sports and concerts, everything here is overpriced. From parking to concession stands to bars, expect to pay double than what you'd normally pay for.",None
344,Sandra Prudhomme,5,2018-07-08,"Always fun to go see our home team! The staff was fantastic and helpful at the ticket booth and at the entrance. We had issues with our electronic tickets...  Prices are high and I hate that scalpers always have tickets when it is hard for citizens to get tickets. However, always a fun experience.",None
345,Hella Bearded,5,2023-04-08,"Great sound and video system. Prices are insane,  but that's to be expected at any arena",None
346,Genevieve Johner,5,2019-07-08,Went on a guided tour of the Bell Centre for $15 (student price). Was very informative and very cool to see all the rooms that members of the public usually wouldn't get ti see. I recommend going in the off season so you are guaranteed to see the dressing room!,None
347,Sepehr Jalayer,5,2023-04-08,"Best concert I have ever been, the greatest of all time MUSE",None
348,Marc Charbonneau,5,2023-05-08,Little confusing to navigate if you aren't fluent in French but a nice spot for a concert,None
349,Aria Motazedi,5,2020-07-07,First time seeing an NHL game and a totally fun experience overall.,None
350,Stephane Diotte,5,2022-12-09,Centre Bell offers great views of the ice with a fun atmosphere. Access to and from is easy with lots to do before and after the game within walking distance.,None
351,Andrew Finlay,5,2018-07-08,A great stadium with lots of food/drink and amenities. Went and watched the ice hockey and it was fantastic,None
352,Artem Galanin,5,2023-03-09,"Very fun experience, the best music was played and the food was excellent 👌 …",None
353,Cade Blackburn,5,2019-07-08,A great venue for sure. The atmosphere is awesome. They have a band that plays during commercials and most of the arena knows the lyrics. Easy to get there too. Take the metro to Lucien L'allier and walk upstairs.,None
354,Brent Gravelle,5,2019-07-08,"The Mecca of hockey. No better place on earth to see a game. The energy, the Buzz... If you're a hockey fan, this is a must visit regardless of where your allegiances lie.",None
355,Grahm Grabiec,5,2022-11-09,Great place to watch a hockey game. I suggest it for any hockey fan.,None
356,umesh pandey,5,2023-04-08,Connected to metro stations . Nice and clean with very good atmosphere on match day,None
357,Maxime P. Hébert,5,2019-07-08,"I've been there a couple of time for concerts and twice for hockey games. Security and staff are well organized, polite and courteous. Never had any issues. Would recommend. …",None
358,Jules Bérubé-Ciotola,3,2022-12-09,"We were seated in the desjardins section for a hockey game. The company labels were on the bad seats. The ""food"" included in the tickets were blank hot dogs and greasy pizzas. My experience was not worth the ticket's price.",None
359,Angela Gatto,5,2022-10-10,First time there and simply amazing! As the parents of a disabled young man...Erika went above and beyond! She took care of us we were seated in section 117..Many thanks!,None
360,Marcelo Casipit,5,2022-12-09,I never intend to get inside and watch a live hockey - not until my first born has gifted me and my wife with tickets to one of the Habs' games. But I must say it was an opportunity that is worth remembering. The Canadiens home court is …,None
361,Na Per,5,2023-02-07,Great atmosphere to watch a hockey game.  Best arena experience in the NHL.,None
362,MK Antonious,5,2023-03-09,Great poutine & beers. Even though in 300 level; didn't feel very high & could see everything.,None
363,Robert Presser,4,2019-07-08,"They cordoned off about a third of the Bell Centre for the Clinton show.  Still, half the seats were empty.  The event was not marketed well.  However, the staff was all on hand, the food kiosks were open, and we made the best of it.",None
364,NachoBeerHunter,5,2023-06-07,We had a great time at the blink-182 concert!,None
365,Desmond Yu,5,2022-07-07,The most prestige place to watch a hockey game among all NHL arena. Highly recommended to take a walk outside to enjoy the rich history of hockey in the city before getting in. I happened to be visiting during a recent change of management. …,None
366,Shawn M,5,2023-03-09,Most beautiful hockey arena in the nhl. Not a bad seat in the building,None
367,Marcie Frewin,5,2022-10-10,Loved seeing a concert here!,None
368,Andrew Lutzuk,4,2018-07-08,As far as arenas go the Bell Centre is pretty good. Big capacity but designed to move people in and out quickly. Connected to public transportation so you don't need to drive. Also located right in the heart of the city so you are actually …,None
369,COSTAFINKEL,3,2022-08-11,There is a bunch of audio equipment right in front of you that prevents you from enjoying a concert properly,None
370,Greg Lesser,5,2019-07-08,Fantastic seats we had! Couldn't have asked for a better experience other than the Habs lost.,None
371,André-Mathieux Gervais,4,2018-07-08,"Went for WWE events. Great, easy to find seating. Concessions are everywhere in the halls. …",None
372,Petrescu Alin,5,2023-04-08,Loved it!,None
373,XxJAckGaMerX,5,2023-01-08,I visited Stromae and it was INCREDIBLE!!!!!! Nothing bad to say about this place. It was quick. It was hot but that isn't a problem and the show was incredible!!,None
374,Juanita Wright,5,2023-04-08,Amazing experience and life changing for me !!,None
375,Matt Sherlund,5,2022-11-09,Saw the smashing pumpkins play here.. great venue easy to find your way around inside... Could use more signs for the bathrooms however,None
376,RM P,5,2022-11-09,"Gorillaz concert 2022, everything is kept clean and in a safe environment",None
377,Tyler Wareham,5,2019-07-08,The bell center often hosts great events and recently watched Dustin Lynch and Thomas Rhett perform and the concert was amazing.,None
378,Brenda Manning,5,2022-07-07,Awesome my first time there. Definitely go again,None
379,Annick Lavoie,4,2023-06-23,The cure,None
380,Tom Moore,5,2022-07-07,The best experience at a hockey game. I highly recommend going to a game here!,None
381,Cesar Martinez Robledo,4,2023-04-08,"Concert was awesome, food was nothing spécial for the price.",None
382,Martin Pratte,5,2019-07-08,I was there for the last game of the season!!! Was a wonderfull night. The best game of the season!!!,None
383,Samvel Ter Simonyan,4,2022-07-07,"Just paid 44$ for a bag of popcorn and cotton candy. LMFAO!!!

It is a very nice place to go, but a bottle of watter @ 5.50$ kinda ruins it.",None
384,Jim Grigsby,5,2019-07-08,Had a wonderful time...boy is it better than the old forum that is for sure. Clean and modern in every respect. Not sure if they use it for other things but hockey was first class regardless we did not win LOL!,None
385,Kevin Kilbrei,5,2018-07-08,"Went on a tour and got to see what most don't get to see and learned a few new tidbits about the team's great history.
Go Habs!",None
386,Super Kai,5,2023-03-09,It is the best rink in the world it is so loud and in the playoffs the horn is so lively,None
387,Rodney Nelson,4,2022-08-11,Saw Roger Waters here with my son. The concert was legendary. The Bell Centre was easy to navigate and the staff friendly. A little chaotic getting in but not too bad. The major issue is the seats. They are extremely hard and too tight for …,None
388,David R,4,2020-07-07,"After visiting Montreal many times, I finally saw a Montreal Canadiens game at Centre Bell.  I had no rooting interest in the Habs, but I enjoyed gazing at the banners of Stanley Cup Championships and great players from the past.  Their …",None
389,Jose Bello,5,2023-03-09,The most electrifying arena in Montréal Quebec! If you smell what Jovibe is cooking!,None
390,Diego,4,2020-07-07,"Really nice place to go , I enjoy the concerts and the games a lot",None
391,Clori S,5,2023-04-08,View from lodge 334 ( Montreal Casino),None
392,Kir Ill,5,2022-12-09,"I was here one time, for ice hockey, it was amazing 🏒 …",None
393,Bakery Addiction,2,2020-07-07,"Great place, but 25,50$ for two cans of beer 🍻???? Should be a law against this. …",None
394,Joe Fortin,5,2019-07-08,"Saw my first NHL game here.  Seats were way up in the Grey Section.

Prices weren't as bad as I was fearing (12.00 for a beer).",None
395,T Seward,5,2023-04-08,"Very well laid out, great amenities, and not a bad seat in the house!",None
396,Dany Page,5,2023-02-07,Great place to watch the game!,None
397,marisa pizzuti,1,2022-12-09,Was in a lounge for a concert and the sound was really bad that it was hard to understand which song was being sang nonetheless I knew very well all the songs  of this concert however the view was not any better. Bad experience!,None
398,Kevin Nguyen,5,2022-07-07,"Very nice place, very nice atmosphere and people and the staff are very respectful !",None
399,Alex Le Goff,5,2023-04-08,"Magic evening, Canti was an amazing experience. The game way awesome too.",None
400,Chip Clermont,5,2022-10-10,"Always a great crowd at concerts. Make sure you have your google maps on to find the parking in the building. Hard to get in, easy to get out. Great venue.",None
401,Mario Saab,5,2019-07-08,The new mecca of hockey after the closure of the legendary Forum. It was a dream come true to visit.,None
402,Sarah O,5,2023-04-08,Great show venu.,None
403,Mike THURLOW,5,2020-07-07,"Always have a great time at the Bell Centre. Tons of history with the memorabilia of Montreal Canadiens teams of days gone by. Largest arena in the NHL holding over 21,000 seats. …",None
404,Tugba Bozdere,5,2023-05-08,Canadiens vs Capitals 🏒 game was spectacular! Go Habs Go …,None
405,Bea Gomez,5,2019-07-08,Good venue for all types of shows! Good views or stage from any angle with a good sound system throughout!,None
406,Marlene Roy-Champagne,5,2023-06-23,Super !,None
407,Anu Singla,5,2022-09-10,Great auditorium for concert..amazing experience..multiple gates to enter and exit which makes you avoid waiting in queues for hours. They have lockers (operated online - charge 10 dollars) to keep your valuables.,None
408,Billy Martinez,5,2023-05-08,It was a great time seeing the Habs beat the capitals!,None
409,Matthew Long,1,2022-08-11,"Saw Bill Burr here yesterday. Major problems with their audio, which is inexcusable for a stand-up show. My group of 4 as well as many of the people seated around us agreed we couldn't hear just about half of what Bill or his openers were …",None
410,Milene Acosta,5,2023-03-09,"We went to see Disney on ice, beautiful show! Wide spaces, nice and clean even when many people attending.",None
411,Xavier Rabi,3,2022-10-10,"Hockey Game was hype and the stadium was cool
Food and drinks are a rip off though, so make sure you eat BEFORE coming
4 beers = 54$ …",None
412,Kaitlin Ansell,4,2022-09-10,Went to see Dua Lipa back in July. Security guards were very kind and even gave us water during the concert since we were General Admission standing room only. Felt safe and had a great time.,None
413,Leonardo Hoffman,2,2023-01-08,"Expensive everything (drinks, food, water...), there's also the mean staff that just wanna get home and try to ruin the vibe of people who can afford to be there for pleasure.",None
414,Méghane Laflamme,5,2022-11-09,Great place catered for shows. The seats maybe a bit on the small side if you have thick   thighs! Overall good experience!,None
415,Innes Ferguson,4,2022-07-07,Great experience even when the home team doesn't win ☹️,None
416,Blue Gypsy Homestead,5,2022-09-10,"Great experience
As a Habs fan, it was nice to be in the Mecca
A friend and I watched Pitbull and even though our seats were near the roof, we still had a good view, thanks in part to the big screens.",None
417,Tasha Elliott,5,2019-07-08,"Weezer rocked!
The venue was very well put together and organized. My one complaint would be the super tall Usher working but that's really not his fault 😂 …",None
418,nC,4,2019-07-08,"Always fun!
Food is pricey though ,after paying huge amount for the ticket we shouldn't have to pay so much for snacks drinks etc.",None
419,SiOuX L,5,2020-07-07,Beautiful venue. Great sightlines for hockey. Good food and drink selection and easy to get to.,None
420,John Suddaby,5,2022-07-07,"Great place to come and watch the Montreal Canadiens play, to go for a concerts the sound is very good.
Always excellent place to watch a hockey game anywhere you sit.",None
421,Renee Darling,5,2022-10-10,Have attended many concerts at the Bell Centre. The acoustics are excellent & every seat provides a great view of the stage! It is walking distance to many great hotels & restaurants as well!!,None
422,Ouss Mousa,4,2022-12-09,"Fantastic performance by Stromae ♥️❄
Center Bell huge venue with capacity for 10s of thousands
Crowd got in and out Very smoothly …",None
423,george chan,3,2022-11-09,"The center itself is very good, nice staff and very efficient. The only big drawback is the foods, very expensive and almost not edible. Next time going to Bell center, make sure you have a full stomach.",None
424,I AM TANK,4,2022-12-09,"Bell center has an amazing staff and service, very helpful people. Food prices are a joke though, they need to balance things out, 15$ for 2 hot dogs is crazy by any standards",None
425,Peyman Sayyadi,3,2022-08-11,"I went to the roger waters concert a few days ago. The stage was really impressive but the sound was terrible. We couldn't hear the words!
My other complaint is that at the entrance they didn't let me in because I had a backpack. They made me pay for their 10$ locker service to store my stuff during the concert.",None
426,Melan Fox,5,2023-06-07,Disturbed super bon show,None
427,T Ken,5,2023-03-09,"First time there, was in an Oilers jersey, didn't get beat up. 10/10",None
428,Yefroim Troyb,5,2022-08-11,A very interesting hockey stadium,None
429,Michael Metzen,5,2023-02-07,"Super amazing, but expensive if you want get food or a drink during a match.",None
430,Greg Marcom,5,2020-07-07,"Historic place to watch hockey. Was a great experience and I hope to do it again soon. With so many people, it was still very easy to get in and get out.",None
431,Antonio De Arechavala,5,2022-07-07,"I love the simple fact it wasn't only a game, between the period brakes was more a discotheque then a stadium",None
432,Dániel Karóczkai,5,2020-07-07,I am so glad I bought ticket to a game. Not a big hockey fan but one of the best experience in Montreal.,None
433,Elena Mvt,4,2017-07-08,"Clean, good service but Items are extremely overpriced! Cotton candy is 20$ for a regular size bag. Other than that, bathrooms have many cabins and are super clean!",None
434,Barbie Wagner,5,2023-02-07,"Once again, this place never disappoints. Food, service, and atmosphere are spectacular!!",None
435,Joel Wener,4,2023-04-08,"Had a great time at the game, great building layout, ambiance.",None
436,Michelle Robaudo,5,2022-07-07,Excellent guidance at the entrance and an overall awesome experience! Can't wait to go again soon!!,None
437,Caroline Tabbara,2,2022-07-07,The venue is ok but at the end of the concert there were no guidelines on how to exit the venue it was terrible. People were moving in all directions and it took 15 minutes just ti reach the exit door. …,None
438,Keith Chard,5,2023-03-09,Always an amazing place providing amazing memories for my family and I.  Go Habs go,None
439,Josef Frydrych,5,2023-03-09,"Great fans, nice hall",None
440,Jeyanth Parameswaran,4,2023-01-08,Circle du soleil was a nice experience,None
441,Annick Jenn,5,2022-09-10,Just went to see twenty one pilot i will put the 5 stars for the bell center but mainly it is the band that we went to see that was 5 stars and probably even more if I could put more ! But talking about bell center it is and will always be an amazing place to go see shows !,None
442,Viet Anh Nguyen,4,2020-07-07,It was a nice experience at the Habs game. The seats are smaller than I thought comparing to other arenas but probably it's just my wrong impression.,None
443,Lili Lugo,5,2023-04-08,Great ambience. Excellent experience. Thumbs up for the staff.,None
444,Scott Breaker,5,2023-05-08,Beautiful arena with tons of food and drink options.,None
445,Jake Ndombele,5,2022-07-07,The atmosphere is next level. Love coming back here for games. A++,None
446,Peter Sirmis,1,2023-03-09,TD Garden in Boston and Scotiabank Arena in Toronto are so much better,None
447,Sandy Wauthier,5,2023-04-08,"Disney on ice
Super experience",None
448,Camille Devost,4,2022-09-10,"The thorough security with metal detectors made me feel safe. The choice of food or drinks however was poor, a lot of items written on their menu weren't available & the Tim Hortons was closed. For context: it was a Saturday night.",None
449,Jove Laoc,5,2023-03-09,LOVED THE GAME TODAY!! 🏟️ …,None
450,Monika Kavanagh,4,2018-07-08,Lady Gaga concert was an unforgettable experience. Simply wow venue,None
451,Jay Tailor,1,2022-07-07,Worst managed event I have ever seen at this place. Went there for Disney on ice event and bought parking in advance. Got there 40 mins early and no support outside to direct you to parking. I roamed around 1 hour to find parking and …,None
452,Jerry,4,2020-07-07,Nice facility. Expensive food and drink as in every other NHL arena. Easy to get to with metro.,None
453,Victor H.B.,4,2019-07-08,Go Habs Go! Not a bad seat in the house for watching a hockey game. The only downsides are the costs of parking and beer. They could keep the concession food warmer.,None
454,Brandon Ralph,5,2020-07-07,Great place to take in a game. We were up high but still had a great view.,None
455,Annik White,5,2019-07-08,"A beautiful Centre, easy to get in and out of (using public transportation). The place was clean, with lots of food and drink options, although pricy (as is the case in all major event Centres).",None
456,Pakesso,5,2023-06-07,Incomparable when it comes to ambience for games and shows in Montreal!,None
457,Asia Rivera,5,2022-11-09,Nice and large venue. The biggest I’ve seen in Montreal so far. The audio was good. Food and drinks prices are high.,None
458,Joel Andres Rodriguez Ramirez,5,2022-10-10,"Amazing place, nice organization for the events so you don't need to arrive 1 hour before your show, parking in place wich is a good point if you want to go with your car.",None
459,Tee M,5,2019-07-08,i thoroughly enjoyed my first match here...we had amazing seats and the atmosphere was just breathtaking. i had an overrall good experience and can only recommend it further,None
460,Elaine Friedman,5,2022-07-07,Great energy awesome view from anywhere,None
461,Melodie-Joy Desjardins,3,2022-07-07,"I enjoyed myself at the concert but wish this venue wouldn't sell seats where you can't see the stage and have no visible screen view. If I wanted to just listen, then I would stay home and put it on YouTube. Then at least I could have something to watch also.",None
462,Angel Arrecis,4,2020-07-07,The place is excellent but if you don't want trafict and parking problems use the public transportation (metro) which is preti esie. When the Canadians win is much better .,None
463,Tiff S,5,2022-07-07,They have done a great job with the artwork around the Bell Center. Security measures at the moment are quick and efficient. Seems to be kept relatively clean. There are always staff to help you find your seats.,None
464,Jason Cook,4,2022-07-07,"It's loge or nothing for me. I'm done with cattle class that kicks your a$$.

Sound is good, bring earplugs if you could, …",None
465,Sebastian Jackson,5,2022-12-09,What an unreal experience experiencing a Saturday night Canadiens home game. 10/10 experience. Bell Centre is a beautiful arena.,None
466,Aj Brunet,5,2023-02-07,"amazing atmosphere, what’d you expect from a habs game!",None
467,The Collector,4,2023-02-07,"Great Stadium!
Very spacious and clean
Paid Parking available",None
468,Jason Merone,4,2022-07-07,"A local institution with a fantastic atmosphere for sports or shows. Variety of events is amazing and I recommend the experience at least once. You can also come here without an event, they have a very nice hockey museum you can visit. …",None
469,joel grimard,5,2023-05-08,Had a great time watching the new generation of players with a good friend,None
470,Thea Barnes,4,2019-07-08,"Love watching concerts here except for the location, and lack, of washrooms! Show hasn't even begun and there's no toilet paper! Haha! Imagine?! My only complaint!",None
471,Ben Clarkson,2,2023-03-09,A guy was rude to me cause I came back from the bathroom wrong. $20 cans of beer.,None
472,David Auger,5,2019-07-08,The Cathedral of Hockey and home of the Montréal Canadiens.  The biggest hockey rink in North America is my favored place to watch the beautiful game.,None
473,Rasha,5,2019-07-08,"Went there to see Ellen and loved the staff members, they were really helpful.",None
474,Helene Lacasse,4,2022-08-11,"Great venue, concert was awesome. A lot of the concessions were closed. Not sure if its covid related or because of the type of show. Washrooms were clean.",None
475,Oscar Frohlich,5,2019-07-08,"Incredible arena for hockey ! The atmosphere is unbelievable! Very easily accessible by far or by public transport (orange line, Bonaventure or Lucien-l’Allier)",None
476,Haider Khan,5,2022-07-07,Incredible place to experience watching our Montreal Canadiens play against different teams around the National Hockey league. Employees treat the fans first class by providing exceptional service that will leave us happy.  If your in …,None
477,Jacob De Battista,5,2023-02-07,If only stadiums in Australia were this well built! Loved every minute!!!,None
478,Claudia Torres,5,2020-07-07,What can I say. I loved Bell centre because it hosted Michael bubble concert,None
479,Tony Haddad,4,2022-12-09,Excellent event!! Marc Anthony was in fire!!!,None
480,S.A.M,2,2023-06-30,"No leg room, outrageously expensive beers",None
481,Zaxx,5,2022-07-07,"301 BB row and aside from the slight echo, the view was just amazing and the sounds was okay.",None
482,Va Fluer,4,2018-07-08,"Prices are high but all the shows they bring here are excellent
The last one we saw was Lady Gaga",None
483,Jessy Gagnon,3,2022-08-11,I went here for the dua Lipa concert. They concert itself was fire. But there were employees outside the building yelling at us to get out of the way and go in line even though we had just turned the corner. There was nothing that we were …,None
484,Mick Dale,5,2022-12-09,"Great atmosphere. Great crowd. That place knows how to entertain.
Well worth a visit",None
485,Scott Hurlbert,5,2023-05-08,I saw Depeche mode. It was a great show.,None
486,Nick Engle,5,2023-05-08,"Great stage crew, and a pleasure to work with. #unionstrong",None
487,Adam Crawford,4,2022-07-07,"Good place to see a hockey game , music concert or show. Food is pretty good , hallways are far too narrow and leg room is tight (I'm 5'4) screen is incredible and sound system is perfect",None
488,Alan Walker,4,2022-07-07,The facility was clean and organized. Ushers were friendly and helpful. It was a great venue for a concert. Sound quality wasn't the best.,None
489,Vanni Gibertini,5,2022-11-09,"Very efficient procedure at the entrance: the COVID regulations impose to show proof of vaccination, and this is done at dedicated tables before going through security. Agents there provide a bracelet that allows to access metal detectors, …",None
490,Isabelle Boudreau,5,2018-07-08,Great venue!  Last concert I saw was Justin Timberlake and the sound quality was amazing!,None
491,Spencer J.,5,2022-12-09,"Enjoy the game there. Even u buy the farthest seat, you can still see the field pretty well",None
492,Duane Walton,5,2023-01-08,"Great venue to enter and exit parking, clean well staffed",None
493,Leah Miller,5,2023-05-08,This is probably my favorite venue I've visited.,None
494,Dennis Tu-Ba,5,2019-07-08,Went to see Disney on ice with my daughter and she loved it. Cost me an arm and both my legs but it was worth it.,None
495,Kristofer Giot,2,2023-06-23,Literally some of the most uncomfortable seats of all time,None
496,Fulvia D. G.,4,2022-12-09,"I enjoyed the show. The parking is super expensive! I have mobility issues, so parking on the street is not a choice. It cost me $39. That's freaking expensive and taking advantage of people. …",None
497,Carolyn Bogusz,4,2023-01-08,Great game and great atmosphere! I just find the food and drinks are so expensive.,None
498,Jimmy Fragos,5,2023-02-07,It's very exciting watching the Habs play live.,None
499,Martin M,2,2022-12-09,The experience was all fun and all but the 500% overcharge on concessions is criminal. I know all sports venue do this but that is no justification.,None
500,Joella Ayah,5,2020-07-07,"Some of my best memories took place here. Great concert venue, seats many and the vibe is just amazing.",None
501,Ann-Sophie Target,5,2019-07-08,Very nice show I went to see. Centre bell is a great place to see a show and everyone is respectful. Had a great nice for ThomasRhett concert!,None
502,The Anamex,3,2022-07-07,"Honestly let down by the hockey arena. Everything feels cramped and tight. My food took way too long to get made and was cold. The environment was good enough during the game, with a fun DJ. Overall, 3 stars.",None
503,Stephen D'Intino,5,2023-03-09,Always a pleasure to see the habs and participate in their events,None
504,Elisa D.,2,2022-08-11,"We saw Kevin Hart show and I didn't like how Bell Center managed it. Bell Center should put some places where you can use your phone when they put it in the pocket, especially if you are not inside the showroom. They said that it will …",None
505,Don Komenda,5,2022-07-07,"Very nice arena and seems efficiently run. The pre-game light show was awesome. Only criticism is excessive beer drinking which leads to irresponsible behavior, especially when young children are observing it.",None
506,Caroline Sayed,3,2022-07-07,The venue was nice.. renovated with many new restaurants. But the lines outside were crazy and seemed disorganized and the whole phone app tickets was stressful as the app was crashing on my phone. They sound really improve the arrival and check in experience.,None
507,Raquella Neiger,5,2022-12-09,This is the iconic Bell Centre where the Canadiens Habs play their games. A must see and make sure to do the tour and buy some t-shirts afterwards!,None
508,John Jeffrey Tambanillo,5,2018-07-08,"Security's tight but fun will depend on the right ""Price""",None
509,Andrea Singleton,5,2020-07-07,Saw Cirque du Soleil Axel here. Had a great experience,None
510,Julien Paton,5,2022-07-07,"Amazing first game, and the fact that I was working it as a crew member for the crowd animation is even better for me! I was blessed to see the Habs win 3-0 versus the Red Wings! What an amazing venue 🤭👌🏽 …",None
511,Rudra,5,2022-07-07,"What is there to say about Centre Bell? It's an amazing place that transforms your evening. The crowd, gigantic arena, beautiful sound and most importantly the charming Montrealers cheering their iconic team. It has Montreal written all …",None
512,Jen !,5,2023-06-23,Shania Twain's concert was super,None
513,sarah bit,4,2022-11-09,Easy access and very organized and the staff were great! The stadium was huge and clean sound system is amazing!,None
514,Christie Brown,5,2022-07-07,"Saw Smokey Robinson
He was fantastic 👏👏👏👏👏
The audience went wild & dancing in the isles. His voice was incredible & he was also very funny. Once in a lifetime experience 🥰🥰 …",None
515,Steve,1,2022-07-07,"Parking, according to a huge, brightly coloured sign claimed to be 15$. We were going to watch the Superbowl at a restaurant in the Bell Center complex. Entering the garage, the automatic machine immediately wanted $38 minimum, with no $15 …",None
516,JJ P02,5,2022-07-07,"I would recommend this event  hosting center with no holding back. People seem to enjoy any activity they're doing. Amazing staff and really diverse style that brings you to another type of party, if you want to never forget!",None
