ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1217,John Valente,4,2022-07-06,No review text provided.,None
1218,Philippe-Aubert Gauthier,5,2021-07-06,No review text provided.,None
1219,Tdsotm 1973,5,2020-07-06,No review text provided.,None
1220,Othman OUAHABI,5,2019-07-07,No review text provided.,None
1221,Annie Boisvert,5,2020-07-06,No review text provided.,None
1222,Gaby Cesari,4,2019-07-07,No review text provided.,None
1223,Louis Martineau,5,2020-07-06,No review text provided.,None
1224,Rejean Perron,5,2020-07-06,No review text provided.,None
1225,danny lejour,5,2019-07-07,No review text provided.,None
1226,Mark Cup,5,2020-07-06,No review text provided.,None
1227,Daniel Colas,5,2017-07-07,No review text provided.,None
1228,Jean-Pierre Déry,4,2019-07-07,No review text provided.,None
1229,Tammy Lynn,2,2021-07-06,No review text provided.,None
1230,Claude Dupre,4,2018-07-07,No review text provided.,None
1231,Ouerdia Abed,4,2023-05-07,No review text provided.,Thank you!
1232,Christiane Milon,4,2019-07-07,No review text provided.,None
1233,DURR Philippe,5,2023-06-30,No review text provided.,None
1234,Rejean Blanchette,4,2016-07-07,No review text provided.,None
1235,Sylvie Godin,4,2019-07-07,No review text provided.,None
1236,Ian Wilson,5,2021-07-06,No review text provided.,None
1237,Cristina F,5,2019-07-07,No review text provided.,None
1238,sylvain rondeau,3,2020-07-06,No review text provided.,None
1239,John Dangubic,4,2018-07-07,No review text provided.,None
1240,Family Beer,5,2023-01-07,No review text provided.,None
1241,dave3ish,5,2020-07-06,No review text provided.,None
1242,Regis Poulin,5,2023-06-06,No review text provided.,Merci Regis!!!
1243,Henry Xing,5,2022-07-06,No review text provided.,None
1244,Caroline Wahab,5,2018-07-07,No review text provided.,None
1245,denis dumoulin,4,2023-06-06,No review text provided.,Thanks Denis for the 4 stars hopefully next time we can make it 5!
1246,Arseniy L,5,2019-07-07,No review text provided.,None
1247,Eric Deschambault,4,2018-07-07,No review text provided.,None
1248,Tatiane V,5,2020-07-06,No review text provided.,None
1249,Luc Chevalier,5,2019-07-07,No review text provided.,None
1250,Jay Hemm,4,2019-07-07,No review text provided.,None
1251,Stephen H,1,2020-07-06,No review text provided.,None
1252,Frank Maselli,5,2018-07-07,No review text provided.,None
1253,Andrew Bendo,4,2021-07-06,No review text provided.,None
1254,Elaine Bernier,5,2022-11-08,No review text provided.,None
1255,Patrick Durand,5,2021-07-06,No review text provided.,None
1256,Michel Roy,2,2018-07-07,No review text provided.,None
1257,Marco Bianchi,5,2021-07-06,No review text provided.,None
1258,Eric Lapierre,5,2017-07-07,No review text provided.,None
1259,Gaetan Sauve,5,2020-07-06,No review text provided.,None
1260,M H,4,2019-07-07,No review text provided.,None
1261,Luciana Evangelista,5,2021-07-06,No review text provided.,None
1262,Syssi lvie,3,2020-07-06,No review text provided.,None
1263,Thierry Chapelle,4,2019-07-07,No review text provided.,None
1264,David Richard,3,2018-07-07,No review text provided.,None
1265,Karen Belec,5,2018-07-07,No review text provided.,None
1266,Maxime-Marcel Labelle,3,2018-07-07,No review text provided.,None
1267,Jeff Duhamel,3,2018-07-07,No review text provided.,None
1268,Philippe Hébert,5,2022-07-06,No review text provided.,None
1269,Jean St-Maurice,4,2020-07-06,No review text provided.,None
1270,Rick Noble,4,2022-07-06,No review text provided.,None
1271,Killam TV,5,2019-07-07,No review text provided.,None
1272,Xiaodan Yu,5,2022-07-06,No review text provided.,None
1273,Yannick Houle,5,2021-07-06,No review text provided.,None
1274,Max Bruno Cavazzini,4,2021-07-06,No review text provided.,None
1275,Big O,5,2020-07-06,No review text provided.,None
1276,Nick Bedard,5,2018-07-07,No review text provided.,None
1277,于龙,5,2019-07-07,No review text provided.,None
1278,Dominic St-Jean,5,2020-07-06,No review text provided.,None
1279,lucie maltais,5,2018-07-07,No review text provided.,None
1280,Jeannine Fernandez,5,2020-07-06,No review text provided.,None
1281,Ashley Peluso,5,2020-07-06,No review text provided.,None
1282,debbie mugford,5,2020-07-06,No review text provided.,None
1283,Linda Doucet,5,2020-07-06,No review text provided.,None
1284,Xavier et zak,5,2020-07-06,No review text provided.,None
1285,Geneviève Sabourin,3,2019-07-07,No review text provided.,None
1286,Robert Pinet,4,2018-07-07,No review text provided.,None
1287,Mario Landa,5,2018-07-07,No review text provided.,None
1288,Rudolf Exina,4,2020-07-06,No review text provided.,None
1289,Johanne Jeannotte,5,2019-07-07,No review text provided.,None
1290,Julie Aganier,5,2023-06-15,No review text provided.,Thank you Julie for the 5 stars!!
1291,F P,4,2018-07-07,No review text provided.,None
1292,Christian Rozon,5,2022-07-06,No review text provided.,None
1293,Aurelie Boilard,5,2019-07-07,No review text provided.,None
1294,Frederic Fortin-Moquin,5,2022-09-09,No review text provided.,None
1295,amy hugo,2,2020-07-06,No review text provided.,None
1296,Benoit Calvé,3,2018-07-07,No review text provided.,None
1297,Ivo Colavincenzo,5,2018-07-07,No review text provided.,None
1298,Misaina Andrianary,1,2023-06-15,No review text provided.,Sorry Misaina that you had a negative experience! hopefully next time we can get that 1 star to a 5! 
1299,Cedrick Ratté,5,2021-07-06,No review text provided.,None
1300,Shoji Thottathil,3,2018-07-07,No review text provided.,None
1301,roxane methot,3,2020-07-06,No review text provided.,None
1302,Carlos Zuniga,4,2018-07-07,No review text provided.,None
1303,Laura Lopes,5,2021-07-06,No review text provided.,None
1304,Pierre-Loup Pagniez,5,2022-07-06,No review text provided.,None
1305,John Harvey,3,2020-07-06,No review text provided.,None
1306,Sebastien Couture,5,2020-07-06,No review text provided.,None
1307,Francois Grimes Bernier,5,2019-07-07,No review text provided.,None
1308,louise julien,4,2018-07-07,No review text provided.,None
1309,claude regimballe,5,2019-07-07,No review text provided.,None
1310,Rollande Morissette,4,2018-07-07,No review text provided.,None
1311,Isabelle B,1,2018-07-07,No review text provided.,None
1312,Joe Dib,4,2019-07-07,No review text provided.,None
1313,sircooper1963,4,2018-07-07,No review text provided.,None
1314,Patricia Benoit,5,2020-07-06,No review text provided.,None
1315,Jean-Francois “Aratharas” Poirier Michaud,5,2021-07-06,No review text provided.,None
1316,Jacquie Bouchard,3,2018-07-07,No review text provided.,None
1317,Longtin Patrick,3,2018-07-07,No review text provided.,None
1318,Bruce Guertin,5,2017-07-07,No review text provided.,None
1319,Mark Cote,1,2019-07-07,No review text provided.,None
1320,Jeanguy Cassista,4,2023-05-07,No review text provided.,Merci Jeanguy!!
1321,Pierre Fréchette,4,2016-07-07,No review text provided.,None
1322,Silvino Marcelino,5,2020-07-06,No review text provided.,None
1323,Michael M,5,2021-07-06,No review text provided.,None
1324,John Laberge,5,2023-06-29,No review text provided.,None
1325,Olivier Lucas,4,2019-07-07,No review text provided.,None
1326,Jade Emond,5,2019-07-07,No review text provided.,None
1327,Saeed abdo,5,2020-07-06,No review text provided.,None
1328,Guy Deschenes,5,2020-07-06,No review text provided.,None
1329,Tina Dipatria,2,2018-07-07,No review text provided.,None
1330,Ice Angel,4,2020-07-06,No review text provided.,None
1331,Joelma Souza Xavier,5,2022-09-09,No review text provided.,None
1332,Elodie Pelletier,3,2021-07-06,No review text provided.,None
1333,Nicole de Groot,4,2018-07-07,No review text provided.,None
1334,marie eve boudreau,5,2020-07-06,No review text provided.,None
1335,Dan Matheson,4,2020-07-06,No review text provided.,None
1336,Francine Laferriere,5,2019-07-07,No review text provided.,None
1337,Rejean Gouin,5,2019-07-07,No review text provided.,None
1338,Pascal Dumas,5,2020-07-06,No review text provided.,None
1339,Fahmy Mess,3,2022-07-06,No review text provided.,None
1340,Mike Harding,1,2023-06-06,No review text provided.,Sorry to see you had a negative experience! hopefully next time we get that 1 star to a 5 
1341,vincent bonami,4,2019-07-07,No review text provided.,None
1342,Eve ?,5,2022-09-09,No review text provided.,None
1343,Steve Piazzetta,5,2017-07-07,No review text provided.,None
1344,émélie vachon,5,2021-07-06,No review text provided.,None
1345,Pino Asaro,5,2018-07-07,No review text provided.,None
1346,Wesley Lew-Ouellette,5,2018-07-07,No review text provided.,None
1347,Frank Giguere,1,2019-07-07,No review text provided.,None
1348,Tony Hunter,5,2019-07-07,No review text provided.,None
1349,Jordan LEE,5,2018-07-07,No review text provided.,None
1350,Cynthia Dostie Yeh-Szu-Jou,5,2020-07-06,No review text provided.,None
1351,Yard Dawg,5,2023-06-06,No review text provided.,Merci Yard!! 
1352,sylvain desrochers,5,2020-07-06,No review text provided.,None
1353,Andrea,4,2019-07-07,No review text provided.,None
1354,Paddy Landreville,4,2018-07-07,No review text provided.,None
1355,Lucy Rooney,5,2021-07-06,No review text provided.,None
1356,Michael Belair,4,2020-07-06,No review text provided.,None
1357,Jérémie G,5,2017-07-07,No review text provided.,None
1358,bob garand,5,2019-07-07,No review text provided.,None
1359,Francois Mapp,5,2023-02-06,No review text provided.,None
1360,Alain Huot,4,2019-07-07,No review text provided.,None
1361,MARIO DELCID,3,2017-07-07,No review text provided.,None
1362,Stéphane Lauzon,5,2018-07-07,No review text provided.,None
1363,Jacques Wang,5,2017-07-07,No review text provided.,None
1364,Luc Poulin,4,2022-07-06,No review text provided.,None
1365,Daniel Durivage,5,2018-07-07,No review text provided.,None
1366,Van' Essaie,5,2023-06-06,No review text provided.,Thank you for the review!!
1367,Josée Philion,4,2022-07-06,No review text provided.,None
1368,Elie Nicolas Touma,4,2018-07-07,No review text provided.,None
1369,Patrick St-Germain,5,2018-07-07,No review text provided.,None
1370,Dino Pomilio,5,2017-07-07,No review text provided.,None
1371,Erick Daneau,5,2023-02-06,No review text provided.,None
1372,Patrick Eccles,5,2019-07-07,No review text provided.,None
1373,Danny,5,2020-07-06,No review text provided.,None
1374,Chantal Champagne,4,2018-07-07,No review text provided.,None
1375,Sylvain Arcand,5,2023-06-06,No review text provided.,Merci Sylvain! 
1376,Pierre-Louis Michaud,3,2019-07-07,No review text provided.,None
1377,TatianaGS,4,2019-07-07,No review text provided.,None
1378,olalekan Odunsi,3,2021-07-06,No review text provided.,None
1379,Antoine Gagnon,4,2021-07-06,No review text provided.,None
1380,Nancy,5,2019-07-07,No review text provided.,None
1381,Armando Alonzo,5,2019-07-07,No review text provided.,None
1382,J sab,5,2019-07-07,No review text provided.,None
1383,Tammylou Pearl,1,2018-07-07,No review text provided.,None
1384,Claude Dubé,3,2018-07-07,No review text provided.,None
1385,Jose Miguel Marquez,1,2022-07-06,No review text provided.,None
1386,Guillaume Bélanger,4,2020-07-06,No review text provided.,None
1387,Marco B,5,2022-07-06,No review text provided.,None
1388,Mr. L,5,2022-07-06,No review text provided.,None
1389,Didier de Haerne,5,2020-07-06,No review text provided.,None
1390,Mouhamet Diouck,5,2020-07-06,No review text provided.,None
1391,Guy Trudel,5,2019-07-07,No review text provided.,None
1392,Victor Balsis,4,2018-07-07,No review text provided.,None
1393,chuba p,4,2018-07-07,No review text provided.,None
1394,johnny Harvey,3,2017-07-07,No review text provided.,None
1395,Johanne C,5,2020-07-06,No review text provided.,None
1396,Yves Morin,5,2020-07-06,No review text provided.,None
1397,Tony Muñoz,4,2022-07-06,No review text provided.,None
1398,Denise Sauvé,4,2019-07-07,No review text provided.,None
1399,Rocco Ballerini,3,2020-07-06,No review text provided.,None
1400,Calabro83,5,2018-07-07,No review text provided.,None
1401,Manon Charbonneau,4,2020-07-06,No review text provided.,None
1402,krystel pynee,5,2022-07-06,No review text provided.,None
1403,Jaurence Redombo,5,2020-07-06,No review text provided.,None
1404,V Fafard,3,2019-07-07,No review text provided.,None
1405,Galyna Shevtsova,5,2019-07-07,No review text provided.,None
1406,Michel Wilsey,3,2020-07-06,No review text provided.,None
1407,shit,5,2022-07-06,No review text provided.,None
1408,Crevier Christiane,3,2018-07-07,No review text provided.,None
1409,Maxime Nault,4,2018-07-07,No review text provided.,None
1410,Maxime Poirier,5,2018-07-07,No review text provided.,None
1411,Chantal Rochon,4,2019-07-07,No review text provided.,None
1412,Marie-Claude Perreault,5,2019-07-07,No review text provided.,None
1413,Me Too,3,2020-07-06,No review text provided.,None
1414,Danielle Ducharme,1,2017-07-07,No review text provided.,None
1415,Kathleen Morrison,5,2018-07-07,No review text provided.,None
1416,farzad baghernezhad,4,2017-07-07,No review text provided.,None
1417,Nathalie Lemire,4,2022-07-06,No review text provided.,None
1418,Lerusik Lerusik,5,2018-07-07,No review text provided.,None
1419,sebastien jarret,5,2017-07-07,No review text provided.,None
1420,Bazar Medieval Fantastique,4,2021-07-06,No review text provided.,None
1421,Trudy,2,2022-10-09,No review text provided.,None
1422,Jean-Olivier Bergeron,5,2021-07-06,No review text provided.,None
1423,Marcelo Albuquerque,5,2018-07-07,No review text provided.,None
1424,Jossymar Bonett,5,2023-06-06,No review text provided.,Merci!! 
1425,Sylvain Rochefort,5,2022-07-06,No review text provided.,None
1426,Harry Hothi,5,2020-07-06,No review text provided.,None
1427,Christine Mergl,5,2019-07-07,No review text provided.,None
1428,Graham Harbour,5,2019-07-07,No review text provided.,None
1429,Derek Babin,5,2022-07-06,No review text provided.,None
1430,Philippe Grimault,4,2020-07-06,No review text provided.,None
1431,2008pety,4,2018-07-07,No review text provided.,None
1432,Jean-Bernard Marchand,4,2018-07-07,No review text provided.,None
1433,Marc-Andre Pilon,5,2020-07-06,No review text provided.,None
1434,Yvon Yvon,5,2020-07-06,No review text provided.,None
1435,Antonio Mirarchi,5,2019-07-07,No review text provided.,None
1436,Crystel Beauséjour Lavallée,4,2018-07-07,No review text provided.,None
1437,Chris Holmes,5,2018-07-07,No review text provided.,None
1438,Tom Kolimatsis,5,2022-07-06,No review text provided.,None
1439,Valérie Giroux,1,2019-07-07,No review text provided.,None
1440,Selom KPODAR,4,2013-07-08,No review text provided.,None
1441,Benoit pellerin,4,2018-07-07,No review text provided.,None
1442,emilio musacchio,5,2018-07-07,No review text provided.,None
1443,László Szombati,5,2022-07-06,No review text provided.,None
1444,Francois Beaudry,5,2018-07-07,No review text provided.,None
1445,Ossama Amgad,5,2019-07-07,No review text provided.,None
1446,Dominique Medza,1,2023-06-06,No review text provided.,"Sorry you had a bad experience Dominique, next time well try our best to get you to a 5 star!"
1447,Evelyne st-cyr,4,2022-07-06,No review text provided.,None
1448,Celie Tramp,4,2020-07-06,No review text provided.,None
1449,farouk Salhi,1,2021-07-06,No review text provided.,None
1450,Gentian Uligaj,5,2019-07-07,No review text provided.,None
1451,sébastien kujath,3,2019-07-07,No review text provided.,None
1452,Jonathan Bleau,5,2018-07-07,No review text provided.,None
1453,jay bencomo,5,2022-08-10,No review text provided.,None
1454,Katryne Parenteau,5,2017-07-07,No review text provided.,None
1455,Louis-Philippe Dextraze,5,2019-07-07,No review text provided.,None
1456,Gabriel Ernewein,3,2018-07-07,No review text provided.,None
1457,Mathieu Laflamme,4,2014-07-08,No review text provided.,None
1458,Bernard Emond,4,2020-07-06,No review text provided.,None
1459,yannick Lépine,4,2018-07-07,No review text provided.,None
1460,Flow T.A.,4,2019-07-07,No review text provided.,None
1461,Chantal Mathewsky,5,2019-07-07,No review text provided.,None
1462,Stoney S Babe,5,2021-07-06,No review text provided.,None
1463,James Boucher Smith,4,2018-07-07,No review text provided.,None
1464,Claudia Medina,3,2019-07-07,No review text provided.,None
1465,Dean Price,4,2018-07-07,No review text provided.,None
1466,Daniel Ratelle,5,2018-07-07,No review text provided.,None
1467,Jonathan Pritchard,5,2019-07-07,No review text provided.,None
1468,Stephen Reinhard,5,2019-07-07,No review text provided.,None
1469,Vanessa H,4,2020-07-06,No review text provided.,None
1470,John Jr. Mahar,5,2019-07-07,No review text provided.,None
1471,Sophie B,5,2019-07-07,No review text provided.,None
1472,Olivier Dufort,5,2019-07-07,No review text provided.,None
1473,Martin Bédard,5,2022-07-06,No review text provided.,None
1474,Vincent Mutia,5,2017-07-07,No review text provided.,None
1475,Carmelina,5,2021-07-06,No review text provided.,None
1476,Christine Charbonneau,5,2018-07-07,No review text provided.,None
1477,Martin Rico,5,2020-07-06,No review text provided.,None
1478,P Lad,5,2018-07-07,No review text provided.,None
1479,Erica M,5,2017-07-07,No review text provided.,None
1480,ying liu,5,2019-07-07,No review text provided.,None
1481,Maxime Beaulieu,5,2022-07-06,No review text provided.,None
1482,Max Medina,5,2018-07-07,No review text provided.,None
1483,Alain Pierre,5,2020-07-06,No review text provided.,None
1484,terry piercer,5,2020-07-06,No review text provided.,None
1485,Jeanfrancois Lalonde,4,2019-07-07,No review text provided.,None
1486,Markus Desourdy goedike,3,2022-07-06,No review text provided.,None
1487,Sophie Gingras,5,2020-07-06,No review text provided.,None
1488,Kyler Kelly-Tan,4,2018-07-07,No review text provided.,None
1489,Justen Mills,5,2019-07-07,No review text provided.,None
1490,Herve Savi De Tove,3,2020-07-06,No review text provided.,None
1491,Jean-François Carpentier,4,2019-07-07,No review text provided.,None
1492,Y P,5,2019-07-07,No review text provided.,None
1493,Carolune,4,2022-08-10,No review text provided.,None
1494,Steve B,4,2017-07-07,No review text provided.,None
1495,Matthew Grippo,4,2019-07-07,No review text provided.,None
1496,P. McNeal,4,2020-07-06,No review text provided.,None
1497,Luc Legault,5,2020-07-06,No review text provided.,None
1498,hediyeh khatibnezhad,1,2022-07-06,No review text provided.,None
1499,Isabelle Lévesque,5,2018-07-07,No review text provided.,None
1500,Suzie Rheaume,1,2019-07-07,No review text provided.,None
1501,Yvon Jutras,5,2019-07-07,No review text provided.,None
1502,Julie Marcellin,1,2023-06-06,No review text provided.,Sorry you experienced a negative experience at our restaurant! hopefully we see you again and can get you to 5 stars!
1503,Lance Harry,5,2019-07-07,No review text provided.,None
1504,claude castravelli,5,2018-07-07,No review text provided.,None
1505,Hugues Thauvette,5,2017-07-07,No review text provided.,None
1506,André Boudreau,5,2020-07-06,No review text provided.,None
1507,Marc CESARINE,4,2017-07-07,No review text provided.,None
1508,Gerard “Cookie” Roy,5,2017-07-07,No review text provided.,None
1509,Carl Pomminville,5,2020-07-06,No review text provided.,None
1510,ben huot,5,2021-07-06,No review text provided.,None
1511,Santi Pugo,4,2019-07-07,No review text provided.,None
1512,Tania Carla Poirier,4,2020-07-06,No review text provided.,None
1513,Sam Collins,4,2019-07-07,No review text provided.,None
1514,Noor Adine,5,2021-07-06,No review text provided.,None
1515,Vital Côté,5,2019-07-07,No review text provided.,None
1516,James Ellis,5,2018-07-07,No review text provided.,None
1517,Eric Hovington,1,2020-07-06,No review text provided.,None
1518,David Windsor,5,2018-07-07,No review text provided.,None
1519,MoOsE Man,4,2019-07-07,No review text provided.,None
1520,alexandra V,5,2020-07-06,No review text provided.,None
1521,Mat Winnicki,5,2022-07-06,No review text provided.,None
1522,Sergio Castano,5,2022-11-08,No review text provided.,None
1523,François Bleau,5,2019-07-07,No review text provided.,None
1524,Pasq. S,4,2019-07-07,No review text provided.,None
1525,georgios kourouniotis,4,2022-07-06,No review text provided.,None
1526,Sylvain Lamontagne,5,2019-07-07,No review text provided.,None
1527,Martin Parent,2,2020-07-06,No review text provided.,None
1528,Jp Dion,4,2018-07-07,No review text provided.,None
1529,John Duckworth,3,2023-06-06,No review text provided.,Thank you John for the 3 stars! next time well try our best to get 5!
1530,Gabrielle Grenier,4,2021-07-06,No review text provided.,None
1531,Simon S. Morissette,5,2015-07-08,No review text provided.,None
1532,Daniel Bélanger,5,2018-07-07,No review text provided.,None
1533,wilfrid ehouan,5,2017-07-07,No review text provided.,None
1534,Patrick Lacharité,4,2019-07-07,No review text provided.,None
1535,Francis Gagnon,5,2023-05-07,No review text provided.,Merci Francis!
1536,Alicia Juarez,5,2022-07-06,No review text provided.,None
1537,William Leite,5,2020-07-06,No review text provided.,None
1538,Jose Rondon,5,2023-06-06,No review text provided.,Thank you Jose!! appreciated
1539,L. Berardi,5,2022-07-06,No review text provided.,None
1540,Serge Bousquet,5,2018-07-07,No review text provided.,None
1541,Michel Thomas,5,2020-07-06,No review text provided.,None
1542,christophe darlot,4,2017-07-07,No review text provided.,None
1543,Jacynthe Bordeleau,5,2018-07-07,No review text provided.,None
1544,Oscar Ramirez,5,2019-07-07,No review text provided.,None
1545,Dominique Gélinas Bronsard,4,2021-07-06,No review text provided.,None
1546,Olivier O'Dowd-Viens,5,2019-07-07,No review text provided.,None
1547,Dominique Martin,5,2018-07-07,No review text provided.,None
1548,Anita H (Voir le Moment),4,2020-07-06,No review text provided.,None
1549,Vicky Roy,4,2023-07-06,Delicieux hamburgers et bonne poutine! 😋😋😋😋 …,None
1550,Kartik Mangalvedhe,1,2022-07-06,No review text provided.,None
1551,Wiss S,5,2022-08-10,No review text provided.,None
1552,Jocelyn Mailloux,5,2022-07-06,No review text provided.,None
1553,Othman Ouahabi,5,2022-07-06,No review text provided.,None
1554,Linda Martel,3,2018-07-07,No review text provided.,None
1555,carlo barbieri,4,2019-07-07,No review text provided.,None
1556,Hugo Dubé-Aubin,5,2019-07-07,No review text provided.,None
1557,Jovette Whiteman,5,2020-07-06,No review text provided.,None
1558,ricky ricky ricky,5,2020-07-06,No review text provided.,None
1559,Monique Laforce,2,2019-07-07,No review text provided.,None
1560,Pierre Lamoureux,3,2020-07-06,No review text provided.,None
